reviewerID,overall,asin,unixReviewTime
104,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[3580, 25, 4130, 4853, 5136, 983, 5216, 5220]","[17219.0, 17338.0, 17367.0, 17506.0, 17634.0, 17658.0, 17737.0, 17756.0]"
105,"[5.0, 5.0, 5.0, 1.0, 5.0]","[4003, 2459, 321, 4791, 3171]","[17542.0, 17542.0, 17542.0, 17542.0, 17542.0]"
106,"[5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[806, 1944, 217, 3869, 1265, 1394, 242]","[15713.0, 15800.0, 16827.0, 16890.0, 17157.0, 17336.0, 17346.0]"
107,"[5.0, 1.0, 2.0, 5.0, 5.0, 5.0]","[3360, 2767, 1681, 3824, 5340, 4185]","[16303.0, 16804.0, 17206.0, 17206.0, 17247.0, 17324.0]"
108,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3331, 2547, 3613, 4061, 4285, 3500, 2190]","[17137.0, 17137.0, 17137.0, 17137.0, 17137.0, 17137.0, 17137.0]"
109,"[5.0, 5.0, 4.0, 2.0, 3.0, 2.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[376, 153, 205, 285, 445, 1253, 2758, 847, 214, 2244, 3574, 909, 4497, 578]","[16290.0, 16290.0, 16290.0, 16290.0, 16290.0, 16290.0, 16327.0, 16553.0, 16553.0, 17505.0, 17538.0, 17552.0, 17552.0, 17552.0]"
110,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2190, 610, 21, 18, 757, 109]","[16958.0, 17408.0, 17408.0, 17408.0, 17599.0, 17599.0]"
111,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1140, 1140, 249, 2713, 476, 3646]","[14721.0, 14721.0, 14930.0, 15803.0, 16025.0, 16588.0]"
112,"[5.0, 4.0, 3.0, 5.0, 5.0, 4.0, 4.0, 2.0, 5.0, 4.0]","[268, 1568, 4570, 320, 4848, 4968, 5342, 5291, 5084, 5220]","[15749.0, 16149.0, 16720.0, 16731.0, 16771.0, 16968.0, 17048.0, 17122.0, 17548.0, 17755.0]"
113,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[3926, 2836, 3935, 2241, 60, 2615, 5101, 4858, 4970, 5310, 4130, 25, 3651, 1746, 4132]","[16378.0, 16429.0, 16447.0, 16481.0, 16553.0, 16869.0, 16877.0, 16905.0, 16980.0, 17126.0, 17337.0, 17337.0, 17346.0, 17356.0, 17356.0]"
114,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 4.0]","[660, 3413, 2676, 4072, 4762, 1511, 837, 4130]","[15964.0, 16426.0, 16805.0, 17051.0, 17421.0, 17672.0, 17672.0, 17736.0]"
115,"[5.0, 5.0, 5.0, 5.0, 3.0]","[2148, 1965, 1965, 2148, 1443]","[16585.0, 16585.0, 16770.0, 16770.0, 16936.0]"
116,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3254, 981, 981, 5287, 5288, 2794, 1222]","[16795.0, 17033.0, 17033.0, 17033.0, 17033.0, 17097.0, 17451.0]"
117,"[5.0, 3.0, 1.0, 1.0, 1.0, 3.0, 2.0, 2.0]","[361, 498, 883, 883, 1346, 3399, 18, 610]","[13865.0, 14137.0, 15853.0, 15853.0, 15933.0, 16989.0, 17318.0, 17318.0]"
118,"[5.0, 4.0, 5.0, 5.0, 5.0]","[3055, 3057, 3037, 3037, 4302]","[16226.0, 16226.0, 16336.0, 16719.0, 16773.0]"
119,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1711, 710, 1445, 1721, 2394]","[17429.0, 17429.0, 17429.0, 17429.0, 17429.0]"
120,"[5.0, 5.0, 5.0, 5.0, 5.0]","[748, 1478, 1246, 811, 809]","[16514.0, 16879.0, 16879.0, 16879.0, 17045.0]"
121,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2581, 765, 766, 1791, 1790]","[16766.0, 16766.0, 16783.0, 16783.0, 16783.0]"
122,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1222, 268, 685, 1177, 1177]","[16520.0, 16719.0, 17124.0, 17384.0, 17384.0]"
123,"[5.0, 5.0, 5.0, 5.0, 4.0]","[2148, 1965, 1965, 2148, 2671]","[15743.0, 15743.0, 15743.0, 15743.0, 15743.0]"
124,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1209, 1027, 1209, 641, 1166, 1027, 1166, 1577]","[16520.0, 16520.0, 16520.0, 16520.0, 16520.0, 16520.0, 16520.0, 16520.0]"
125,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2234, 3239, 4650, 1965, 1965, 2148, 1753, 1888, 2148, 3417]","[16092.0, 16851.0, 16851.0, 16851.0, 16851.0, 16851.0, 16851.0, 16851.0, 16851.0, 16851.0]"
126,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[2396, 1631, 2882, 536, 2041, 4990, 3557]","[16148.0, 16424.0, 16683.0, 17117.0, 17117.0, 17117.0, 17136.0]"
127,"[1.0, 3.0, 4.0, 2.0, 3.0, 3.0]","[1680, 1260, 1679, 1780, 425, 1323]","[15095.0, 15095.0, 15121.0, 15322.0, 15361.0, 15376.0]"
128,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3836, 2148, 2148, 1965, 1965]","[16763.0, 16763.0, 16763.0, 16763.0, 16763.0]"
129,"[5.0, 5.0, 5.0, 3.0, 5.0]","[146, 2041, 3535, 746, 3501]","[15947.0, 15947.0, 16638.0, 16638.0, 17177.0]"
130,"[3.0, 4.0, 5.0, 5.0, 4.0]","[2147, 3385, 3806, 2965, 527]","[16611.0, 16629.0, 16630.0, 16630.0, 16633.0]"
131,"[4.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[3435, 2291, 4253, 294, 4171, 5337]","[16204.0, 16240.0, 16384.0, 16553.0, 16565.0, 17305.0]"
132,"[5.0, 4.0, 4.0, 5.0, 5.0]","[4232, 1321, 4433, 413, 27]","[17225.0, 17225.0, 17225.0, 17225.0, 17225.0]"
133,"[5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 5.0]","[1872, 194, 410, 3606, 40, 1993, 27]","[16859.0, 16862.0, 16862.0, 16862.0, 16891.0, 17156.0, 17384.0]"
134,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1047, 1047, 867, 867, 1935]","[15340.0, 15340.0, 15659.0, 15659.0, 16444.0]"
135,"[5.0, 5.0, 5.0, 5.0, 5.0]","[731, 731, 1129, 1129, 2251]","[17081.0, 17132.0, 17213.0, 17213.0, 17393.0]"
136,"[2.0, 5.0, 3.0, 3.0, 5.0]","[3914, 3413, 1144, 1144, 721]","[16406.0, 16420.0, 17054.0, 17054.0, 17106.0]"
137,"[5.0, 1.0, 5.0, 4.0, 4.0]","[407, 1430, 2458, 2368, 449]","[15119.0, 15197.0, 16404.0, 16515.0, 17318.0]"
138,"[5.0, 5.0, 5.0, 5.0, 4.0]","[1031, 1031, 999, 999, 4171]","[16677.0, 16677.0, 16677.0, 16677.0, 16677.0]"
139,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4114, 1209, 1209, 1158, 1158]","[16650.0, 16651.0, 16651.0, 16653.0, 16653.0]"
140,"[5.0, 2.0, 2.0, 3.0, 4.0, 4.0]","[181, 2870, 1438, 1538, 1047, 1047]","[16104.0, 16136.0, 16279.0, 16340.0, 16608.0, 16608.0]"
141,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 2540, 2710, 2332, 510, 159, 3002, 3308]","[17392.0, 17392.0, 17392.0, 17392.0, 17392.0, 17392.0, 17392.0, 17392.0]"
142,"[2.0, 5.0, 5.0, 5.0, 3.0]","[3582, 365, 2148, 1965, 4596]","[16295.0, 16295.0, 16372.0, 16372.0, 16664.0]"
143,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2822, 477, 3536, 2557, 1524, 4742, 1504, 4972]","[15963.0, 16316.0, 16316.0, 16316.0, 16316.0, 16839.0, 17062.0, 17143.0]"
144,"[5.0, 3.0, 2.0, 4.0, 3.0, 2.0]","[721, 44, 185, 1832, 2555, 4993]","[16470.0, 16569.0, 16707.0, 16756.0, 16997.0, 17149.0]"
145,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 159, 510, 2332, 2540, 2710, 3127, 3308]","[15980.0, 15980.0, 15980.0, 15980.0, 15980.0, 15980.0, 15980.0, 15980.0]"
146,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0]","[266, 108, 841, 1661, 3093, 3545, 4932]","[17111.0, 17269.0, 17276.0, 17286.0, 17286.0, 17424.0, 17743.0]"
147,"[5.0, 5.0, 4.0, 5.0, 5.0]","[1201, 263, 2252, 459, 699]","[15694.0, 15776.0, 15776.0, 16042.0, 16671.0]"
148,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[159, 510, 2540, 3002, 3127, 3308, 2332, 2710]","[16974.0, 16974.0, 16974.0, 16974.0, 16974.0, 16974.0, 16974.0, 16974.0]"
149,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1861, 40, 934, 934, 2374]","[17199.0, 17441.0, 17446.0, 17446.0, 17644.0]"
150,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 2148, 2137, 1965, 2148, 1965, 1965, 1965, 2148, 2148]","[15148.0, 15148.0, 15419.0, 15419.0, 15419.0, 15857.0, 15857.0, 16765.0, 16765.0, 16765.0, 16765.0]"
151,"[4.0, 4.0, 4.0, 4.0, 4.0]","[1242, 968, 968, 970, 970]","[16546.0, 16714.0, 16714.0, 16916.0, 16916.0]"
152,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1578, 1090, 1090, 1099, 1099]","[15707.0, 15707.0, 15707.0, 15708.0, 15708.0]"
153,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[159, 3308, 510, 2332, 2540, 2710, 3002, 3127]","[16017.0, 16017.0, 16017.0, 16017.0, 16017.0, 16017.0, 16017.0, 16017.0]"
154,"[5.0, 5.0, 5.0, 3.0, 4.0, 3.0]","[2139, 748, 2041, 26, 4112, 3846]","[15566.0, 15566.0, 15566.0, 16624.0, 16645.0, 16645.0]"
155,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[1965, 1965, 2148, 2148, 2148, 1965]","[16849.0, 16849.0, 16849.0, 16849.0, 16849.0, 16849.0]"
156,"[5.0, 5.0, 3.0, 5.0, 5.0]","[2917, 2092, 301, 950, 950]","[16886.0, 17084.0, 17084.0, 17084.0, 17084.0]"
157,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 159, 3002, 2710, 2540, 2332]","[16193.0, 16193.0, 16193.0, 16193.0, 16193.0, 16193.0]"
158,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[107, 2769, 2866, 318, 2175, 2819, 4819, 4817, 3616, 4755, 2384, 839, 5369, 5320, 1034, 1034, 3580, 5347, 3651]","[16184.0, 16264.0, 16379.0, 16475.0, 16481.0, 16555.0, 16742.0, 16772.0, 16842.0, 16980.0, 17058.0, 17096.0, 17099.0, 17108.0, 17206.0, 17206.0, 17209.0, 17209.0, 17341.0]"
159,"[2.0, 2.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0, 1.0, 4.0, 3.0, 5.0, 3.0]","[2355, 1622, 879, 879, 3936, 4437, 2556, 2179, 4846, 5168, 5124, 3801, 1606, 5136]","[15867.0, 15867.0, 16379.0, 16379.0, 16380.0, 16555.0, 16583.0, 16704.0, 16731.0, 16995.0, 17001.0, 17216.0, 17642.0, 17642.0]"
160,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1711, 3922, 1720, 2704, 3762, 1445, 710]","[17089.0, 17089.0, 17089.0, 17089.0, 17089.0, 17089.0, 17089.0]"
161,"[4.0, 4.0, 4.0, 4.0, 5.0]","[1058, 135, 1058, 726, 3524]","[16118.0, 16118.0, 16118.0, 16118.0, 16154.0]"
162,"[5.0, 2.0, 4.0, 5.0, 5.0, 4.0]","[2100, 2092, 3115, 1593, 3882, 1594]","[16471.0, 16512.0, 16785.0, 16817.0, 16817.0, 16818.0]"
163,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3002, 159, 510, 2540, 3308, 2710, 2332]","[17426.0, 17426.0, 17426.0, 17426.0, 17426.0, 17426.0, 17426.0, 17426.0]"
164,"[4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0]","[80, 958, 3007, 2291, 3282, 3930, 4511]","[16128.0, 16149.0, 16246.0, 16266.0, 16297.0, 16463.0, 16583.0]"
165,"[4.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4116, 4159, 2686, 4370, 3992, 5319, 4719]","[16564.0, 16578.0, 16723.0, 16729.0, 16743.0, 17065.0, 17381.0]"
166,"[5.0, 5.0, 2.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[3282, 3722, 318, 3069, 4365, 4373, 4625, 1438, 3341, 5081, 5150, 3943, 4773, 4771, 5310, 4608, 25, 3651, 3875, 1746, 4130, 4129, 2337, 5219]","[16289.0, 16298.0, 16481.0, 16648.0, 16648.0, 16724.0, 16757.0, 16785.0, 16883.0, 16936.0, 16948.0, 16958.0, 17009.0, 17017.0, 17136.0, 17249.0, 17342.0, 17342.0, 17370.0, 17370.0, 17370.0, 17370.0, 17700.0, 17741.0]"
167,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[303, 3931, 3540, 60, 4871, 4634]","[16185.0, 16438.0, 16471.0, 16554.0, 16731.0, 16782.0]"
168,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2356, 1898, 1852, 683, 3158, 3157]","[16693.0, 16922.0, 16923.0, 16923.0, 16923.0, 16923.0]"
169,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0]","[1732, 1788, 627, 2243, 1561, 4416]","[15662.0, 16497.0, 16497.0, 16497.0, 16497.0, 16540.0]"
170,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[71, 83, 70, 189, 637, 3550, 5284]","[16973.0, 16973.0, 16973.0, 16973.0, 16973.0, 16973.0, 16973.0]"
171,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1757, 851, 2910, 1354, 1425, 3023]","[15893.0, 15893.0, 16268.0, 16268.0, 16268.0, 16441.0]"
172,"[5.0, 5.0, 5.0, 5.0, 5.0]","[825, 181, 185, 3138, 1061]","[17095.0, 17095.0, 17162.0, 17187.0, 17366.0]"
173,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3308, 159, 510, 2332, 2540, 3002, 2710]","[17069.0, 17069.0, 17069.0, 17069.0, 17069.0, 17069.0, 17069.0, 17069.0]"
174,"[2.0, 2.0, 5.0, 5.0, 1.0]","[1197, 1197, 1562, 2252, 3046]","[17118.0, 17118.0, 17118.0, 17118.0, 17118.0]"
175,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[1106, 1106, 1150, 1150, 1166, 1166]","[16991.0, 16991.0, 16991.0, 16991.0, 16991.0, 16991.0]"
176,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1306, 2076, 1845, 1357, 1307, 865, 865, 1332]","[15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 16681.0]"
177,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[159, 2332, 2540, 3002, 3127, 3308, 510, 2710]","[16275.0, 16275.0, 16275.0, 16275.0, 16275.0, 16275.0, 16275.0, 16275.0]"
178,"[4.0, 4.0, 4.0, 4.0, 3.0]","[1198, 486, 1198, 267, 1978]","[16265.0, 16265.0, 16265.0, 16934.0, 17675.0]"
179,"[4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 1.0, 4.0, 5.0, 4.0, 4.0]","[3228, 2522, 2279, 107, 3302, 3114, 3815, 3384, 4097, 1346, 3937, 3935, 1952, 4170, 4633]","[16149.0, 16149.0, 16176.0, 16205.0, 16240.0, 16240.0, 16258.0, 16337.0, 16386.0, 16420.0, 16448.0, 16448.0, 16554.0, 16567.0, 16605.0]"
180,"[5.0, 5.0, 5.0, 5.0, 3.0]","[1171, 1171, 1177, 1177, 3758]","[17528.0, 17528.0, 17528.0, 17528.0, 17543.0]"
181,"[5.0, 4.0, 4.0, 2.0, 4.0, 5.0, 3.0, 5.0, 3.0, 4.0, 4.0]","[1822, 1519, 20, 2257, 303, 2145, 2962, 352, 3580, 4505, 3889]","[14607.0, 15195.0, 15195.0, 15383.0, 16212.0, 16500.0, 16634.0, 16684.0, 16744.0, 16744.0, 17015.0]"
182,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1725, 2331, 2334, 545, 1558, 3533]","[16659.0, 16659.0, 16659.0, 16727.0, 16727.0, 16799.0]"
183,"[5.0, 4.0, 4.0, 4.0, 5.0, 2.0, 3.0, 4.0]","[2923, 2103, 3847, 2211, 4844, 3607, 5124, 3779]","[16260.0, 16376.0, 16485.0, 16599.0, 16745.0, 16847.0, 17005.0, 17280.0]"
184,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2667, 1382, 1373, 213, 3789, 3712, 1390, 3632]","[15903.0, 16055.0, 16055.0, 16161.0, 16523.0, 16693.0, 17345.0, 17468.0]"
185,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2866, 4019, 352, 5035, 1746, 25, 25, 3651, 3651, 2782, 2880]","[16375.0, 16577.0, 16705.0, 16902.0, 17341.0, 17344.0, 17354.0, 17363.0, 17369.0, 17518.0, 17664.0]"
186,"[3.0, 5.0, 4.0, 5.0, 5.0, 2.0, 4.0, 5.0]","[3696, 1728, 3931, 3527, 2769, 5164, 3773, 4663]","[16393.0, 16414.0, 16445.0, 16726.0, 16727.0, 16992.0, 17204.0, 17346.0]"
187,"[5.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 2.0, 3.0, 5.0, 5.0, 3.0]","[1622, 957, 957, 3301, 1372, 1397, 2107, 4766, 2514, 2159, 5103, 5172, 616, 699, 2603, 3651, 5128]","[15871.0, 16121.0, 16121.0, 16182.0, 16421.0, 16526.0, 16526.0, 16758.0, 16773.0, 16823.0, 16885.0, 16891.0, 16976.0, 17093.0, 17330.0, 17334.0, 17387.0]"
188,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[776, 2750, 5371, 439, 2527, 1457, 4026]","[17025.0, 17110.0, 17129.0, 17129.0, 17129.0, 17129.0, 17179.0]"
189,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[3568, 80, 107, 3796, 4518, 3229, 4253, 4171, 4502, 4435, 4801, 4453, 5177, 5370]","[16102.0, 16134.0, 16192.0, 16208.0, 16274.0, 16352.0, 16394.0, 16566.0, 16577.0, 16606.0, 16729.0, 16839.0, 16948.0, 16992.0]"
190,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2750, 1430, 1457, 185, 2757, 1188]","[16441.0, 16489.0, 16710.0, 16743.0, 16743.0, 16948.0]"
191,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1753, 3213, 1753, 1753, 1753, 1753]","[16815.0, 16815.0, 16815.0, 16815.0, 16815.0, 16815.0]"
192,"[1.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[213, 705, 2093, 5076, 4933, 2161]","[16145.0, 16771.0, 16771.0, 17149.0, 17149.0, 17174.0]"
193,"[5.0, 3.0, 5.0, 5.0, 3.0]","[3201, 4310, 3355, 1562, 4388]","[16956.0, 17556.0, 17556.0, 17556.0, 17556.0]"
194,"[5.0, 5.0, 5.0, 5.0, 4.0]","[1753, 1753, 1753, 3211, 1753]","[16126.0, 16126.0, 16126.0, 16126.0, 16126.0]"
195,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0]","[18, 610, 18, 4038, 18, 610, 610]","[17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0]"
196,"[1.0, 1.0, 1.0, 1.0, 1.0, 5.0]","[3758, 1762, 4632, 3996, 2274, 3674]","[17225.0, 17273.0, 17411.0, 17413.0, 17413.0, 17413.0]"
197,"[5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[1923, 4689, 4429, 4209, 2173, 4239, 1930]","[16926.0, 16926.0, 17163.0, 17163.0, 17163.0, 17163.0, 17163.0]"
198,"[5.0, 5.0, 5.0, 3.0, 3.0]","[687, 1150, 1150, 932, 932]","[17305.0, 17305.0, 17305.0, 17305.0, 17305.0]"
199,"[5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 4.0, 5.0, 5.0, 2.0, 4.0, 3.0, 3.0, 5.0, 3.0]","[3927, 2575, 525, 3069, 4437, 4418, 4109, 3623, 840, 2942, 3013, 5017, 504, 5136, 4357]","[16390.0, 16422.0, 16471.0, 16493.0, 16551.0, 16827.0, 16865.0, 17152.0, 17227.0, 17254.0, 17286.0, 17428.0, 17428.0, 17651.0, 17665.0]"
200,"[5.0, 5.0, 5.0, 2.0, 4.0, 4.0]","[1410, 119, 2086, 2788, 2787, 100]","[16435.0, 16435.0, 16435.0, 16997.0, 16997.0, 16997.0]"
201,"[1.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[2297, 1622, 2114, 3282, 3722, 4044]","[15658.0, 15895.0, 16281.0, 16322.0, 16324.0, 16439.0]"
202,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1088, 1088, 1088, 5261, 1088]","[16755.0, 16755.0, 16755.0, 16755.0, 16755.0]"
203,"[2.0, 2.0, 1.0, 5.0, 5.0, 5.0]","[1593, 3882, 1142, 155, 156, 5013]","[16710.0, 16710.0, 16710.0, 17282.0, 17282.0, 17446.0]"
204,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2698, 2523, 542, 1852, 3909]","[17103.0, 17103.0, 17108.0, 17108.0, 17130.0]"
205,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[1650, 185, 2757, 4482, 1457, 1457]","[16951.0, 17059.0, 17077.0, 17077.0, 17104.0, 17104.0]"
206,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1811, 3315, 3046, 2401, 1678]","[17230.0, 17569.0, 17580.0, 17691.0, 17691.0]"
207,"[4.0, 4.0, 5.0, 4.0, 5.0]","[4049, 3696, 3789, 3471, 5219]","[16342.0, 16408.0, 17208.0, 17229.0, 17725.0]"
208,"[5.0, 1.0, 5.0, 5.0, 5.0]","[1620, 3514, 3663, 156, 155]","[16729.0, 16729.0, 16729.0, 16830.0, 16830.0]"
209,"[5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0]","[2313, 3750, 321, 4528, 4250, 5102, 5364, 5318, 4301]","[16326.0, 16439.0, 16553.0, 16650.0, 16708.0, 16876.0, 17009.0, 17068.0, 17272.0]"
210,"[5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[2102, 3942, 4439, 4159, 4502, 3992, 4754, 4904, 5370, 5369, 5369, 4481, 4072, 3470, 5198]","[16374.0, 16469.0, 16553.0, 16567.0, 16577.0, 16733.0, 16914.0, 16930.0, 16998.0, 17004.0, 17009.0, 17017.0, 17047.0, 17344.0, 17588.0]"
211,"[5.0, 5.0, 5.0, 3.0, 5.0]","[2129, 933, 933, 3707, 685]","[17193.0, 17226.0, 17226.0, 17226.0, 17226.0]"
212,"[5.0, 5.0, 5.0, 2.0, 4.0, 2.0]","[2106, 2597, 1391, 3806, 1382, 2909]","[16425.0, 16430.0, 16430.0, 16430.0, 16431.0, 16431.0]"
213,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1121, 1124, 1122, 815, 1122, 1124, 1121]","[16022.0, 16022.0, 16022.0, 16022.0, 16022.0, 16022.0, 16022.0]"
214,"[4.0, 4.0, 4.0, 4.0, 4.0]","[1807, 1741, 3412, 2291, 4392]","[15022.0, 16097.0, 16243.0, 16243.0, 16610.0]"
215,"[2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2685, 4101, 4287, 4218, 4217, 3731, 2026]","[16441.0, 16868.0, 16885.0, 16902.0, 16911.0, 16934.0, 16934.0]"
216,"[3.0, 2.0, 2.0, 2.0, 2.0]","[726, 1058, 1058, 135, 99]","[15944.0, 15944.0, 15944.0, 15944.0, 15944.0]"
217,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2120, 1753, 3214, 1753, 268]","[15393.0, 16143.0, 16143.0, 16143.0, 16143.0]"
218,"[3.0, 5.0, 5.0, 5.0, 5.0]","[2788, 1568, 2754, 2755, 2753]","[16438.0, 16453.0, 16627.0, 16627.0, 16627.0]"
219,"[3.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1003, 1003, 1507, 1505, 4897, 574]","[15852.0, 15852.0, 16497.0, 16497.0, 16915.0, 17373.0]"
220,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1372, 4017, 2969, 3101, 4061]","[16691.0, 16691.0, 16992.0, 16992.0, 16992.0]"
221,"[5.0, 5.0, 4.0, 3.0, 5.0, 1.0]","[109, 109, 94, 622, 378, 4835]","[16517.0, 16989.0, 17308.0, 17308.0, 17308.0, 17308.0]"
222,"[3.0, 1.0, 3.0, 4.0, 3.0]","[1734, 2016, 1519, 2040, 20]","[16285.0, 16329.0, 16330.0, 16330.0, 16330.0]"
223,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1177, 1177, 1209, 1209, 641]","[17224.0, 17224.0, 17232.0, 17232.0, 17232.0]"
224,"[4.0, 2.0, 2.0, 5.0, 5.0, 3.0, 3.0, 5.0, 4.0, 4.0, 3.0]","[2292, 3805, 3063, 4362, 5341, 1746, 25, 111, 4130, 2782, 2010]","[15872.0, 16204.0, 16204.0, 16762.0, 17049.0, 17334.0, 17334.0, 17334.0, 17338.0, 17490.0, 17563.0]"
225,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[46, 903, 903, 153, 407, 1391]","[16218.0, 16536.0, 16536.0, 17142.0, 17142.0, 17172.0]"
226,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1508, 610, 610, 18, 18]","[16839.0, 16932.0, 16932.0, 16932.0, 16932.0]"
227,"[3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3137, 3037, 2428, 2589, 4641, 4011, 4899, 5034, 2199, 4885, 3352, 4879, 2284]","[16541.0, 16541.0, 16553.0, 16555.0, 16572.0, 16576.0, 16924.0, 16972.0, 17098.0, 17109.0, 17109.0, 17180.0, 17260.0]"
