,reviewerID,overall,asin,unixReviewTime
101,102,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[2005, 2394, 2648, 2649, 2704, 3001, 3651]","[4661.0, 4661.001, 4661.002, 4661.003, 4661.004, 4661.005, 4661.006]"
102,103,"[5.0, 1.0, 5.0, 5.0, 1.0]","[3945, 3153, 1397, 919, 2247]","[4230.0, 4671.0, 4728.0, 4728.001, 5096.0]"
103,104,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[3580, 25, 4130, 4853, 5136, 983, 5216, 5220]","[4621.0, 4740.0, 4769.0, 4908.0, 5036.0, 5060.0, 5139.0, 5158.0]"
104,105,"[5.0, 5.0, 5.0, 1.0, 5.0]","[4003, 2459, 321, 4791, 3171]","[4944.0, 4944.001, 4944.002, 4944.003, 4944.004]"
105,106,"[5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[806, 1944, 217, 3869, 1265, 1394, 242]","[3115.0, 3202.0, 4229.0, 4292.0, 4559.0, 4738.0, 4748.0]"
106,107,"[5.0, 1.0, 2.0, 5.0, 5.0, 5.0]","[3360, 2767, 1681, 3824, 5340, 4185]","[3705.0, 4206.0, 4608.0, 4608.001, 4649.0, 4726.0]"
107,108,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3331, 2547, 3613, 4061, 4285, 3500, 2190]","[4539.0, 4539.001, 4539.002, 4539.003, 4539.004, 4539.005, 4539.006]"
108,109,"[5.0, 5.0, 4.0, 2.0, 3.0, 2.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0]","[376, 153, 205, 285, 445, 1253, 2758, 847, 214, 2244, 3574, 909, 4497, 578]","[3692.0, 3692.001, 3692.002, 3692.003, 3692.004, 3692.005, 3729.0, 3955.0, 3955.001, 4907.0, 4940.0, 4954.0, 4954.001, 4954.002]"
109,110,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2190, 610, 21, 18, 757, 109]","[4360.0, 4810.0, 4810.001, 4810.002, 5001.0, 5001.001]"
110,111,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[1140, 1140, 249, 2713, 476, 3646]","[2123.0, 2123.001, 2332.0, 3205.0, 3427.0, 3990.0]"
111,112,"[5.0, 4.0, 3.0, 5.0, 5.0, 4.0, 4.0, 2.0, 5.0, 4.0]","[268, 1568, 4570, 320, 4848, 4968, 5342, 5291, 5084, 5220]","[3151.0, 3551.0, 4122.0, 4133.0, 4173.0, 4370.0, 4450.0, 4524.0, 4950.0, 5157.0]"
112,113,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[3926, 2836, 3935, 2241, 60, 2615, 5101, 4858, 4970, 5310, 4130, 25, 3651, 1746, 4132]","[3780.0, 3831.0, 3849.0, 3883.0, 3955.0, 4271.0, 4279.0, 4307.0, 4382.0, 4528.0, 4739.0, 4739.001, 4748.0, 4758.0, 4758.001]"
113,114,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 4.0]","[660, 3413, 2676, 4072, 4762, 1511, 837, 4130]","[3366.0, 3828.0, 4207.0, 4453.0, 4823.0, 5074.0, 5074.001, 5138.0]"
114,115,"[5.0, 5.0, 5.0, 5.0, 3.0]","[2148, 1965, 1965, 2148, 1443]","[3987.0, 3987.001, 4172.0, 4172.001, 4338.0]"
115,116,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3254, 981, 981, 5287, 5288, 2794, 1222]","[4197.0, 4435.0, 4435.001, 4435.002, 4435.003, 4499.0, 4853.0]"
116,117,"[5.0, 3.0, 1.0, 1.0, 1.0, 3.0, 2.0, 2.0]","[361, 498, 883, 883, 1346, 3399, 18, 610]","[1267.0, 1539.0, 3255.0, 3255.001, 3335.0, 4391.0, 4720.0, 4720.001]"
117,118,"[5.0, 4.0, 5.0, 5.0, 5.0]","[3055, 3057, 3037, 3037, 4302]","[3628.0, 3628.001, 3738.0, 4121.0, 4175.0]"
118,119,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1711, 710, 1445, 1721, 2394]","[4831.0, 4831.001, 4831.002, 4831.003, 4831.004]"
119,120,"[5.0, 5.0, 5.0, 5.0, 5.0]","[748, 1478, 1246, 811, 809]","[3916.0, 4281.0, 4281.001, 4281.002, 4447.0]"
120,121,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2581, 765, 766, 1791, 1790]","[4168.0, 4168.001, 4185.0, 4185.001, 4185.002]"
121,122,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1222, 268, 685, 1177, 1177]","[3922.0, 4121.0, 4526.0, 4786.0, 4786.001]"
122,123,"[5.0, 5.0, 5.0, 5.0, 4.0]","[2148, 1965, 1965, 2148, 2671]","[3145.0, 3145.001, 3145.002, 3145.003, 3145.004]"
123,124,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1209, 1027, 1209, 641, 1166, 1027, 1166, 1577]","[3922.0, 3922.001, 3922.002, 3922.003, 3922.004, 3922.005, 3922.006, 3922.007]"
124,125,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2234, 3239, 4650, 1965, 1965, 2148, 1753, 1888, 2148, 3417]","[3494.0, 4253.0, 4253.001, 4253.002, 4253.003, 4253.004, 4253.005, 4253.006, 4253.007, 4253.008]"
125,126,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[2396, 1631, 2882, 536, 2041, 4990, 3557]","[3550.0, 3826.0, 4085.0, 4519.0, 4519.001, 4519.002, 4538.0]"
126,127,"[1.0, 3.0, 4.0, 2.0, 3.0, 3.0]","[1680, 1260, 1679, 1780, 425, 1323]","[2497.0, 2497.001, 2523.0, 2724.0, 2763.0, 2778.0]"
127,128,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3836, 2148, 2148, 1965, 1965]","[4165.0, 4165.001, 4165.002, 4165.003, 4165.004]"
128,129,"[5.0, 5.0, 5.0, 3.0, 5.0]","[146, 2041, 3535, 746, 3501]","[3349.0, 3349.001, 4040.0, 4040.001, 4579.0]"
129,130,"[3.0, 4.0, 5.0, 5.0, 4.0]","[2147, 3385, 3806, 2965, 527]","[4013.0, 4031.0, 4032.0, 4032.001, 4035.0]"
130,131,"[4.0, 5.0, 5.0, 5.0, 4.0, 4.0]","[3435, 2291, 4253, 294, 4171, 5337]","[3606.0, 3642.0, 3786.0, 3955.0, 3967.0, 4707.0]"
131,132,"[5.0, 4.0, 4.0, 5.0, 5.0]","[4232, 1321, 4433, 413, 27]","[4627.0, 4627.001, 4627.002, 4627.003, 4627.004]"
132,133,"[5.0, 3.0, 5.0, 4.0, 5.0, 2.0, 5.0]","[1872, 194, 410, 3606, 40, 1993, 27]","[4261.0, 4264.0, 4264.001, 4264.002, 4293.0, 4558.0, 4786.0]"
133,134,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1047, 1047, 867, 867, 1935]","[2742.0, 2742.001, 3061.0, 3061.001, 3846.0]"
134,135,"[5.0, 5.0, 5.0, 5.0, 5.0]","[731, 731, 1129, 1129, 2251]","[4483.0, 4534.0, 4615.0, 4615.001, 4795.0]"
135,136,"[2.0, 5.0, 3.0, 3.0, 5.0]","[3914, 3413, 1144, 1144, 721]","[3808.0, 3822.0, 4456.0, 4456.001, 4508.0]"
136,137,"[5.0, 1.0, 5.0, 4.0, 4.0]","[407, 1430, 2458, 2368, 449]","[2521.0, 2599.0, 3806.0, 3917.0, 4720.0]"
137,138,"[5.0, 5.0, 5.0, 5.0, 4.0]","[1031, 1031, 999, 999, 4171]","[4079.0, 4079.001, 4079.002, 4079.003, 4079.004]"
138,139,"[5.0, 5.0, 5.0, 5.0, 5.0]","[4114, 1209, 1209, 1158, 1158]","[4052.0, 4053.0, 4053.001, 4055.0, 4055.001]"
139,140,"[5.0, 2.0, 2.0, 3.0, 4.0, 4.0]","[181, 2870, 1438, 1538, 1047, 1047]","[3506.0, 3538.0, 3681.0, 3742.0, 4010.0, 4010.001]"
140,141,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 2540, 2710, 2332, 510, 159, 3002, 3308]","[4794.0, 4794.001, 4794.002, 4794.003, 4794.004, 4794.005, 4794.006, 4794.007]"
141,142,"[2.0, 5.0, 5.0, 5.0, 3.0]","[3582, 365, 2148, 1965, 4596]","[3697.0, 3697.001, 3774.0, 3774.001, 4066.0]"
142,143,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2822, 477, 3536, 2557, 1524, 4742, 1504, 4972]","[3365.0, 3718.0, 3718.001, 3718.002, 3718.003, 4241.0, 4464.0, 4545.0]"
143,144,"[5.0, 3.0, 2.0, 4.0, 3.0, 2.0]","[721, 44, 185, 1832, 2555, 4993]","[3872.0, 3971.0, 4109.0, 4158.0, 4399.0, 4551.0]"
144,145,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3002, 159, 510, 2332, 2540, 2710, 3127, 3308]","[3382.0, 3382.001, 3382.002, 3382.003, 3382.004, 3382.005, 3382.006, 3382.007]"
145,146,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0]","[266, 108, 841, 1661, 3093, 3545, 4932]","[4513.0, 4671.0, 4678.0, 4688.0, 4688.001, 4826.0, 5145.0]"
146,147,"[5.0, 5.0, 4.0, 5.0, 5.0]","[1201, 263, 2252, 459, 699]","[3096.0, 3178.0, 3178.001, 3444.0, 4073.0]"
147,148,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[159, 510, 2540, 3002, 3127, 3308, 2332, 2710]","[4376.0, 4376.001, 4376.002, 4376.003, 4376.004, 4376.005, 4376.006, 4376.007]"
148,149,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1861, 40, 934, 934, 2374]","[4601.0, 4843.0, 4848.0, 4848.001, 5046.0]"
149,150,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[2148, 1965, 2148, 2137, 1965, 2148, 1965, 1965, 1965, 2148, 2148]","[2550.0, 2550.001, 2821.0, 2821.001, 2821.002, 3259.0, 3259.001, 4167.0, 4167.001, 4167.002, 4167.003]"
150,151,"[4.0, 4.0, 4.0, 4.0, 4.0]","[1242, 968, 968, 970, 970]","[3948.0, 4116.0, 4116.001, 4318.0, 4318.001]"
151,152,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1578, 1090, 1090, 1099, 1099]","[3109.0, 3109.001, 3109.002, 3110.0, 3110.001]"
152,153,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[159, 3308, 510, 2332, 2540, 2710, 3002, 3127]","[3419.0, 3419.001, 3419.002, 3419.003, 3419.004, 3419.005, 3419.006, 3419.007]"
153,154,"[5.0, 5.0, 5.0, 3.0, 4.0, 3.0]","[2139, 748, 2041, 26, 4112, 3846]","[2968.0, 2968.001, 2968.002, 4026.0, 4047.0, 4047.001]"
154,155,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[1965, 1965, 2148, 2148, 2148, 1965]","[4251.0, 4251.001, 4251.002, 4251.003, 4251.004, 4251.005]"
155,156,"[5.0, 5.0, 3.0, 5.0, 5.0]","[2917, 2092, 301, 950, 950]","[4288.0, 4486.0, 4486.001, 4486.002, 4486.003]"
156,157,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[510, 159, 3002, 2710, 2540, 2332]","[3595.0, 3595.001, 3595.002, 3595.003, 3595.004, 3595.005]"
157,158,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[107, 2769, 2866, 318, 2175, 2819, 4819, 4817, 3616, 4755, 2384, 839, 5369, 5320, 1034, 1034, 3580, 5347, 3651]","[3586.0, 3666.0, 3781.0, 3877.0, 3883.0, 3957.0, 4144.0, 4174.0, 4244.0, 4382.0, 4460.0, 4498.0, 4501.0, 4510.0, 4608.0, 4608.001, 4611.0, 4611.001, 4743.0]"
158,159,"[2.0, 2.0, 4.0, 4.0, 5.0, 4.0, 3.0, 5.0, 5.0, 1.0, 4.0, 3.0, 5.0, 3.0]","[2355, 1622, 879, 879, 3936, 4437, 2556, 2179, 4846, 5168, 5124, 3801, 1606, 5136]","[3269.0, 3269.001, 3781.0, 3781.001, 3782.0, 3957.0, 3985.0, 4106.0, 4133.0, 4397.0, 4403.0, 4618.0, 5044.0, 5044.001]"
159,160,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1711, 3922, 1720, 2704, 3762, 1445, 710]","[4491.0, 4491.001, 4491.002, 4491.003, 4491.004, 4491.005, 4491.006]"
160,161,"[4.0, 4.0, 4.0, 4.0, 5.0]","[1058, 135, 1058, 726, 3524]","[3520.0, 3520.001, 3520.002, 3520.003, 3556.0]"
161,162,"[5.0, 2.0, 4.0, 5.0, 5.0, 4.0]","[2100, 2092, 3115, 1593, 3882, 1594]","[3873.0, 3914.0, 4187.0, 4219.0, 4219.001, 4220.0]"
162,163,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3002, 159, 510, 2540, 3308, 2710, 2332]","[4828.0, 4828.001, 4828.002, 4828.003, 4828.004, 4828.005, 4828.006, 4828.007]"
163,164,"[4.0, 4.0, 3.0, 3.0, 5.0, 4.0, 3.0]","[80, 958, 3007, 2291, 3282, 3930, 4511]","[3530.0, 3551.0, 3648.0, 3668.0, 3699.0, 3865.0, 3985.0]"
164,165,"[4.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4116, 4159, 2686, 4370, 3992, 5319, 4719]","[3966.0, 3980.0, 4125.0, 4131.0, 4145.0, 4467.0, 4783.0]"
165,166,"[5.0, 5.0, 2.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0]","[3282, 3722, 318, 3069, 4365, 4373, 4625, 1438, 3341, 5081, 5150, 3943, 4773, 4771, 5310, 4608, 25, 3651, 3875, 1746, 4130, 4129, 2337, 5219]","[3691.0, 3700.0, 3883.0, 4050.0, 4050.001, 4126.0, 4159.0, 4187.0, 4285.0, 4338.0, 4350.0, 4360.0, 4411.0, 4419.0, 4538.0, 4651.0, 4744.0, 4744.001, 4772.0, 4772.001, 4772.002, 4772.003, 5102.0, 5143.0]"
166,167,"[4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[303, 3931, 3540, 60, 4871, 4634]","[3587.0, 3840.0, 3873.0, 3956.0, 4133.0, 4184.0]"
167,168,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2356, 1898, 1852, 683, 3158, 3157]","[4095.0, 4324.0, 4325.0, 4325.001, 4325.002, 4325.003]"
168,169,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0]","[1732, 1788, 627, 2243, 1561, 4416]","[3064.0, 3899.0, 3899.001, 3899.002, 3899.003, 3942.0]"
169,170,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[71, 83, 70, 189, 637, 3550, 5284]","[4375.0, 4375.001, 4375.002, 4375.003, 4375.004, 4375.005, 4375.006]"
170,171,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1757, 851, 2910, 1354, 1425, 3023]","[3295.0, 3295.001, 3670.0, 3670.001, 3670.002, 3843.0]"
171,172,"[5.0, 5.0, 5.0, 5.0, 5.0]","[825, 181, 185, 3138, 1061]","[4497.0, 4497.001, 4564.0, 4589.0, 4768.0]"
172,173,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3127, 3308, 159, 510, 2332, 2540, 3002, 2710]","[4471.0, 4471.001, 4471.002, 4471.003, 4471.004, 4471.005, 4471.006, 4471.007]"
173,174,"[2.0, 2.0, 5.0, 5.0, 1.0]","[1197, 1197, 1562, 2252, 3046]","[4520.0, 4520.001, 4520.002, 4520.003, 4520.004]"
174,175,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[1106, 1106, 1150, 1150, 1166, 1166]","[4393.0, 4393.001, 4393.002, 4393.003, 4393.004, 4393.005]"
175,176,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1306, 2076, 1845, 1357, 1307, 865, 865, 1332]","[3302.0, 3302.001, 3302.002, 3302.003, 3302.004, 3302.005, 3302.006, 4083.0]"
176,177,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[159, 2332, 2540, 3002, 3127, 3308, 510, 2710]","[3677.0, 3677.001, 3677.002, 3677.003, 3677.004, 3677.005, 3677.006, 3677.007]"
177,178,"[4.0, 4.0, 4.0, 4.0, 3.0]","[1198, 486, 1198, 267, 1978]","[3667.0, 3667.001, 3667.002, 4336.0, 5077.0]"
178,179,"[4.0, 3.0, 4.0, 3.0, 3.0, 3.0, 5.0, 4.0, 5.0, 4.0, 1.0, 4.0, 5.0, 4.0, 4.0]","[3228, 2522, 2279, 107, 3302, 3114, 3815, 3384, 4097, 1346, 3937, 3935, 1952, 4170, 4633]","[3551.0, 3551.001, 3578.0, 3607.0, 3642.0, 3642.001, 3660.0, 3739.0, 3788.0, 3822.0, 3850.0, 3850.001, 3956.0, 3969.0, 4007.0]"
179,180,"[5.0, 5.0, 5.0, 5.0, 3.0]","[1171, 1171, 1177, 1177, 3758]","[4930.0, 4930.001, 4930.002, 4930.003, 4945.0]"
180,181,"[5.0, 4.0, 4.0, 2.0, 4.0, 5.0, 3.0, 5.0, 3.0, 4.0, 4.0]","[1822, 1519, 20, 2257, 303, 2145, 2962, 352, 3580, 4505, 3889]","[2009.0, 2597.0, 2597.001, 2785.0, 3614.0, 3902.0, 4036.0, 4086.0, 4146.0, 4146.001, 4417.0]"
181,182,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1725, 2331, 2334, 545, 1558, 3533]","[4061.0, 4061.001, 4061.002, 4129.0, 4129.001, 4201.0]"
182,183,"[5.0, 4.0, 4.0, 4.0, 5.0, 2.0, 3.0, 4.0]","[2923, 2103, 3847, 2211, 4844, 3607, 5124, 3779]","[3662.0, 3778.0, 3887.0, 4001.0, 4147.0, 4249.0, 4407.0, 4682.0]"
183,184,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2667, 1382, 1373, 213, 3789, 3712, 1390, 3632]","[3305.0, 3457.0, 3457.001, 3563.0, 3925.0, 4095.0, 4747.0, 4870.0]"
184,185,"[5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2866, 4019, 352, 5035, 1746, 25, 25, 3651, 3651, 2782, 2880]","[3777.0, 3979.0, 4107.0, 4304.0, 4743.0, 4746.0, 4756.0, 4765.0, 4771.0, 4920.0, 5066.0]"
185,186,"[3.0, 5.0, 4.0, 5.0, 5.0, 2.0, 4.0, 5.0]","[3696, 1728, 3931, 3527, 2769, 5164, 3773, 4663]","[3795.0, 3816.0, 3847.0, 4128.0, 4129.0, 4394.0, 4606.0, 4748.0]"
186,187,"[5.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 4.0, 3.0, 3.0, 3.0, 4.0, 2.0, 3.0, 5.0, 5.0, 3.0]","[1622, 957, 957, 3301, 1372, 1397, 2107, 4766, 2514, 2159, 5103, 5172, 616, 699, 2603, 3651, 5128]","[3273.0, 3523.0, 3523.001, 3584.0, 3823.0, 3928.0, 3928.001, 4160.0, 4175.0, 4225.0, 4287.0, 4293.0, 4378.0, 4495.0, 4732.0, 4736.0, 4789.0]"
187,188,"[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[776, 2750, 5371, 439, 2527, 1457, 4026]","[4427.0, 4512.0, 4531.0, 4531.001, 4531.002, 4531.003, 4581.0]"
188,189,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[3568, 80, 107, 3796, 4518, 3229, 4253, 4171, 4502, 4435, 4801, 4453, 5177, 5370]","[3504.0, 3536.0, 3594.0, 3610.0, 3676.0, 3754.0, 3796.0, 3968.0, 3979.0, 4008.0, 4131.0, 4241.0, 4350.0, 4394.0]"
189,190,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2750, 1430, 1457, 185, 2757, 1188]","[3843.0, 3891.0, 4112.0, 4145.0, 4145.001, 4350.0]"
190,191,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1753, 3213, 1753, 1753, 1753, 1753]","[4217.0, 4217.001, 4217.002, 4217.003, 4217.004, 4217.005]"
191,192,"[1.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[213, 705, 2093, 5076, 4933, 2161]","[3547.0, 4173.0, 4173.001, 4551.0, 4551.001, 4576.0]"
192,193,"[5.0, 3.0, 5.0, 5.0, 3.0]","[3201, 4310, 3355, 1562, 4388]","[4358.0, 4958.0, 4958.001, 4958.002, 4958.003]"
193,194,"[5.0, 5.0, 5.0, 5.0, 4.0]","[1753, 1753, 1753, 3211, 1753]","[3528.0, 3528.001, 3528.002, 3528.003, 3528.004]"
194,195,"[5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0]","[18, 610, 18, 4038, 18, 610, 610]","[4548.0, 4548.001, 4548.002, 4548.003, 4548.004, 4548.005, 4548.006]"
195,196,"[1.0, 1.0, 1.0, 1.0, 1.0, 5.0]","[3758, 1762, 4632, 3996, 2274, 3674]","[4627.0, 4675.0, 4813.0, 4815.0, 4815.001, 4815.002]"
196,197,"[5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0]","[1923, 4689, 4429, 4209, 2173, 4239, 1930]","[4328.0, 4328.001, 4565.0, 4565.001, 4565.002, 4565.003, 4565.004]"
197,198,"[5.0, 5.0, 5.0, 3.0, 3.0]","[687, 1150, 1150, 932, 932]","[4707.0, 4707.001, 4707.002, 4707.003, 4707.004]"
198,199,"[5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 4.0, 5.0, 5.0, 2.0, 4.0, 3.0, 3.0, 5.0, 3.0]","[3927, 2575, 525, 3069, 4437, 4418, 4109, 3623, 840, 2942, 3013, 5017, 504, 5136, 4357]","[3792.0, 3824.0, 3873.0, 3895.0, 3953.0, 4229.0, 4267.0, 4554.0, 4629.0, 4656.0, 4688.0, 4830.0, 4830.001, 5053.0, 5067.0]"
199,200,"[5.0, 5.0, 5.0, 2.0, 4.0, 4.0]","[1410, 119, 2086, 2788, 2787, 100]","[3837.0, 3837.001, 3837.002, 4399.0, 4399.001, 4399.002]"
200,201,"[1.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[2297, 1622, 2114, 3282, 3722, 4044]","[3060.0, 3297.0, 3683.0, 3724.0, 3726.0, 3841.0]"
201,202,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1088, 1088, 1088, 5261, 1088]","[4157.0, 4157.001, 4157.002, 4157.003, 4157.004]"
202,203,"[2.0, 2.0, 1.0, 5.0, 5.0, 5.0]","[1593, 3882, 1142, 155, 156, 5013]","[4112.0, 4112.001, 4112.002, 4684.0, 4684.001, 4848.0]"
203,204,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2698, 2523, 542, 1852, 3909]","[4505.0, 4505.001, 4510.0, 4510.001, 4532.0]"
204,205,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[1650, 185, 2757, 4482, 1457, 1457]","[4353.0, 4461.0, 4479.0, 4479.001, 4506.0, 4506.001]"
205,206,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1811, 3315, 3046, 2401, 1678]","[4632.0, 4971.0, 4982.0, 5093.0, 5093.001]"
206,207,"[4.0, 4.0, 5.0, 4.0, 5.0]","[4049, 3696, 3789, 3471, 5219]","[3744.0, 3810.0, 4610.0, 4631.0, 5127.0]"
207,208,"[5.0, 1.0, 5.0, 5.0, 5.0]","[1620, 3514, 3663, 156, 155]","[4131.0, 4131.001, 4131.002, 4232.0, 4232.001]"
208,209,"[5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0]","[2313, 3750, 321, 4528, 4250, 5102, 5364, 5318, 4301]","[3728.0, 3841.0, 3955.0, 4052.0, 4110.0, 4278.0, 4411.0, 4470.0, 4674.0]"
209,210,"[5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[2102, 3942, 4439, 4159, 4502, 3992, 4754, 4904, 5370, 5369, 5369, 4481, 4072, 3470, 5198]","[3776.0, 3871.0, 3955.0, 3969.0, 3979.0, 4135.0, 4316.0, 4332.0, 4400.0, 4406.0, 4411.0, 4419.0, 4449.0, 4746.0, 4990.0]"
210,211,"[5.0, 5.0, 5.0, 3.0, 5.0]","[2129, 933, 933, 3707, 685]","[4595.0, 4628.0, 4628.001, 4628.002, 4628.003]"
211,212,"[5.0, 5.0, 5.0, 2.0, 4.0, 2.0]","[2106, 2597, 1391, 3806, 1382, 2909]","[3827.0, 3832.0, 3832.001, 3832.002, 3833.0, 3833.001]"
212,213,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1121, 1124, 1122, 815, 1122, 1124, 1121]","[3424.0, 3424.001, 3424.002, 3424.003, 3424.004, 3424.005, 3424.006]"
213,214,"[4.0, 4.0, 4.0, 4.0, 4.0]","[1807, 1741, 3412, 2291, 4392]","[2424.0, 3499.0, 3645.0, 3645.001, 4012.0]"
214,215,"[2.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2685, 4101, 4287, 4218, 4217, 3731, 2026]","[3843.0, 4270.0, 4287.0, 4304.0, 4313.0, 4336.0, 4336.001]"
215,216,"[3.0, 2.0, 2.0, 2.0, 2.0]","[726, 1058, 1058, 135, 99]","[3346.0, 3346.001, 3346.002, 3346.003, 3346.004]"
216,217,"[5.0, 5.0, 5.0, 5.0, 5.0]","[2120, 1753, 3214, 1753, 268]","[2795.0, 3545.0, 3545.001, 3545.002, 3545.003]"
217,218,"[3.0, 5.0, 5.0, 5.0, 5.0]","[2788, 1568, 2754, 2755, 2753]","[3840.0, 3855.0, 4029.0, 4029.001, 4029.002]"
218,219,"[3.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[1003, 1003, 1507, 1505, 4897, 574]","[3254.0, 3254.001, 3899.0, 3899.001, 4317.0, 4775.0]"
219,220,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1372, 4017, 2969, 3101, 4061]","[4093.0, 4093.001, 4394.0, 4394.001, 4394.002]"
220,221,"[5.0, 5.0, 4.0, 3.0, 5.0, 1.0]","[109, 109, 94, 622, 378, 4835]","[3919.0, 4391.0, 4710.0, 4710.001, 4710.002, 4710.003]"
221,222,"[3.0, 1.0, 3.0, 4.0, 3.0]","[1734, 2016, 1519, 2040, 20]","[3687.0, 3731.0, 3732.0, 3732.001, 3732.002]"
222,223,"[5.0, 5.0, 5.0, 5.0, 5.0]","[1177, 1177, 1209, 1209, 641]","[4626.0, 4626.001, 4634.0, 4634.001, 4634.002]"
