asin,overall,reviewerID,unixReviewTime
38,"[4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[2527, 1350, 3378, 706, 424, 3900, 5342, 484]","[15534.0, 16182.0, 16234.0, 16254.0, 16456.0, 16507.0, 16585.0, 16829.0]"
39,"[5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 3.0]","[985, 985, 814, 5608, 3547, 5922, 3651, 459, 1062, 1112, 5023, 5641, 1658, 5147, 3483, 3014, 4155]","[15285.0, 15285.0, 15703.0, 15771.0, 16021.0, 16055.0, 16073.0, 16103.0, 16228.0, 16264.0, 16281.0, 16731.0, 16758.0, 17020.0, 17039.0, 17121.0, 17341.0]"
40,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2302, 3182, 3182, 4077, 4077, 4446, 5629, 563, 5786, 1827, 973, 5629, 5629, 2392, 21, 4793, 2392, 5381, 5811, 3217, 4915, 1414, 133, 4472, 1095, 4873, 149, 4345, 3654]","[14369.0, 15638.0, 16048.0, 16067.0, 16077.0, 16127.0, 16192.0, 16253.0, 16254.0, 16264.0, 16326.0, 16332.0, 16371.0, 16399.0, 16486.0, 16523.0, 16543.0, 16632.0, 16716.0, 16854.0, 16885.0, 16886.0, 16891.0, 16978.0, 17281.0, 17336.0, 17441.0, 17468.0, 17612.0]"
41,[5.0],[352],[16583.0]
42,[4.0],[2235],[16834.0]
43,[4.0],[3632],[15949.0]
44,"[5.0, 5.0, 4.0, 4.0, 2.0, 5.0, 4.0, 4.0, 3.0, 5.0, 5.0, 3.0]","[4379, 1515, 670, 2265, 3876, 992, 3542, 3542, 144, 4067, 1452, 4243]","[15420.0, 15479.0, 16100.0, 16187.0, 16202.0, 16351.0, 16555.0, 16555.0, 16569.0, 16688.0, 17003.0, 17545.0]"
45,"[5.0, 5.0]","[2018, 2018]","[15686.0, 15686.0]"
46,"[4.0, 3.0, 3.0, 4.0, 5.0, 4.0, 5.0, 4.0, 2.0, 4.0, 5.0, 3.0, 3.0, 3.0, 2.0, 1.0, 1.0, 5.0, 2.0, 5.0, 5.0, 4.0, 5.0]","[4418, 4977, 4437, 3544, 1342, 2274, 591, 4081, 422, 1625, 5906, 46, 1290, 1159, 1352, 225, 3338, 3691, 1541, 3688, 3872, 2871, 4304]","[15893.0, 15894.0, 15894.0, 15900.0, 15902.0, 15911.0, 15913.0, 15913.0, 15916.0, 15916.0, 15918.0, 15929.0, 15932.0, 15958.0, 16045.0, 16218.0, 16665.0, 16677.0, 16695.0, 17008.0, 17278.0, 17294.0, 17334.0]"
47,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0]","[351, 3039, 250, 1352, 2916, 830, 830, 5432, 5502, 2467, 3692, 4470, 890]","[15339.0, 15370.0, 15750.0, 16045.0, 16327.0, 16392.0, 16463.0, 16610.0, 16737.0, 16790.0, 16930.0, 16953.0, 17292.0]"
48,"[4.0, 5.0, 5.0]","[5528, 4663, 5432]","[12693.0, 15133.0, 16610.0]"
49,"[5.0, 4.0, 5.0]","[3422, 3538, 1368]","[16418.0, 17055.0, 17134.0]"
50,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3563, 5432, 2372, 5154, 1960, 4318]","[16069.0, 16610.0, 17025.0, 17068.0, 17173.0, 17432.0]"
51,[3.0],[5293],[17622.0]
52,"[5.0, 5.0, 4.0, 3.0, 1.0]","[3422, 950, 3538, 1960, 2785]","[16418.0, 17052.0, 17055.0, 17188.0, 17433.0]"
53,"[5.0, 5.0]","[4655, 3538]","[16748.0, 17055.0]"
54,"[5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[1147, 5432, 3644, 2372, 5154, 1960, 2047, 4248]","[16593.0, 16610.0, 16647.0, 17025.0, 17068.0, 17188.0, 17295.0, 17512.0]"
55,"[5.0, 5.0, 5.0, 4.0]","[1042, 3422, 5587, 3538]","[15824.0, 16418.0, 16685.0, 17017.0]"
56,"[5.0, 2.0, 2.0, 5.0, 5.0, 5.0, 5.0, 4.0, 3.0, 5.0, 3.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 1.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 3.0, 3.0, 2.0, 5.0, 5.0, 5.0]","[2596, 3065, 5721, 2719, 3313, 5761, 3604, 4061, 2126, 4744, 537, 537, 3009, 4747, 3068, 2104, 4350, 1569, 4818, 1553, 4289, 5555, 2800, 1422, 3251, 1150, 325, 269, 1100, 609, 615, 684, 1304, 2434, 3120, 4377, 1377, 5462, 4036, 2017, 362, 1551, 578, 5649, 5038, 2324]","[14131.0, 14347.0, 15001.0, 15826.0, 15978.0, 16151.0, 16172.0, 16175.0, 16181.0, 16212.0, 16253.0, 16289.0, 16314.0, 16376.0, 16383.0, 16392.0, 16406.0, 16416.0, 16439.0, 16456.0, 16471.0, 16485.0, 16492.0, 16494.0, 16587.0, 16595.0, 16604.0, 16692.0, 16740.0, 16755.0, 16819.0, 16843.0, 16972.0, 17011.0, 17092.0, 17258.0, 17349.0, 17365.0, 17401.0, 17420.0, 17424.0, 17456.0, 17498.0, 17597.0, 17604.0, 17660.0]"
57,"[5.0, 5.0, 5.0, 5.0, 2.0]","[3786, 1380, 4272, 2721, 1920]","[15490.0, 16116.0, 16322.0, 16441.0, 17098.0]"
58,[5.0],[2293],[16286.0]
59,"[5.0, 5.0]","[4606, 4615]","[17258.0, 17328.0]"
60,"[5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[4386, 2427, 4183, 5572, 2853, 3891, 2411, 2775, 3490, 4624, 4083, 46, 1554, 113, 167, 3974, 3036, 3800, 1494, 4894, 2853, 1000, 1000, 1559]","[15784.0, 15892.0, 16385.0, 16415.0, 16484.0, 16552.0, 16552.0, 16552.0, 16552.0, 16552.0, 16553.0, 16553.0, 16553.0, 16553.0, 16554.0, 16555.0, 16555.0, 16556.0, 16556.0, 16558.0, 16559.0, 16791.0, 16805.0, 17481.0]"
61,"[5.0, 2.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[4153, 4521, 2745, 1986, 4721, 1699, 4260, 4945]","[15364.0, 15559.0, 16073.0, 16741.0, 16805.0, 16812.0, 16864.0, 16954.0]"
62,"[5.0, 2.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0]","[4153, 4521, 2745, 1986, 4721, 1699, 4260, 4945]","[15364.0, 15559.0, 16073.0, 16741.0, 16805.0, 16812.0, 16864.0, 16954.0]"
63,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[1447, 4264, 3766, 4945, 501, 5668, 2655, 523, 3658]","[15712.0, 15827.0, 16032.0, 16137.0, 16187.0, 16809.0, 16848.0, 16882.0, 16944.0]"
64,"[5.0, 5.0]","[2824, 4149]","[15685.0, 15759.0]"
65,"[5.0, 5.0]","[3766, 1640]","[16039.0, 16350.0]"
66,"[5.0, 2.0, 5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 2.0, 4.0, 5.0, 5.0, 3.0, 1.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[423, 4682, 1766, 3205, 4276, 5281, 4060, 4128, 3902, 2349, 1382, 3056, 3109, 368, 4030, 5448, 3338, 5013, 1466, 1449, 369, 1830, 953, 5488, 3099, 4126, 4629, 2425, 3419, 947, 2079, 5920, 2386, 1217, 4215, 259, 2422, 5020, 326, 1372, 4014, 1993, 2942, 957, 5034, 1756, 3632, 2952, 319]","[15691.0, 15759.0, 15828.0, 15842.0, 15855.0, 15965.0, 16051.0, 16142.0, 16195.0, 16205.0, 16239.0, 16259.0, 16312.0, 16323.0, 16386.0, 16400.0, 16405.0, 16406.0, 16454.0, 16489.0, 16520.0, 16554.0, 16563.0, 16611.0, 16656.0, 16658.0, 16747.0, 16756.0, 16786.0, 16791.0, 16803.0, 16824.0, 16830.0, 16840.0, 16909.0, 16916.0, 17006.0, 17048.0, 17086.0, 17092.0, 17094.0, 17171.0, 17239.0, 17242.0, 17247.0, 17252.0, 17435.0, 17512.0, 17641.0]"
67,"[5.0, 5.0]","[4591, 4591]","[15426.0, 15911.0]"
68,"[5.0, 5.0]","[4521, 5624]","[15559.0, 16403.0]"
69,"[4.0, 5.0, 5.0]","[3928, 3965, 5184]","[16218.0, 17258.0, 17381.0]"
70,"[5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2464, 5503, 772, 4685, 4767, 249, 170, 2965, 2523, 277, 493]","[15004.0, 16232.0, 16432.0, 16493.0, 16617.0, 16932.0, 16973.0, 16981.0, 17089.0, 17152.0, 17358.0]"
71,"[5.0, 5.0, 4.0, 5.0]","[3883, 399, 5848, 170]","[16091.0, 16330.0, 16508.0, 16973.0]"
72,"[5.0, 5.0]","[2523, 493]","[17125.0, 17358.0]"
73,"[5.0, 5.0, 5.0, 2.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3893, 1607, 4000, 3226, 1828, 3011, 3702, 3643, 1474, 1369, 3506]","[15953.0, 16389.0, 16411.0, 16467.0, 16501.0, 17093.0, 17164.0, 17170.0, 17537.0, 17601.0, 17628.0]"
74,"[4.0, 5.0, 4.0, 5.0, 5.0]","[4229, 1640, 2293, 991, 327]","[16202.0, 16932.0, 17135.0, 17607.0, 17617.0]"
75,"[5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 2.0, 5.0, 3.0, 5.0]","[56, 3743, 5632, 4515, 4151, 1527, 1123, 4936, 2303, 1699]","[15001.0, 15266.0, 15337.0, 15517.0, 15833.0, 16269.0, 16307.0, 16792.0, 16808.0, 16812.0]"
76,"[5.0, 5.0, 5.0, 3.0]","[2293, 1083, 3704, 523]","[16551.0, 16722.0, 16831.0, 16882.0]"
77,"[1.0, 5.0]","[441, 3837]","[16926.0, 17497.0]"
78,"[1.0, 5.0]","[441, 3837]","[16926.0, 17497.0]"
79,"[3.0, 3.0]","[16, 3747]","[15922.0, 16373.0]"
80,"[5.0, 4.0, 5.0, 5.0, 1.0, 4.0, 4.0, 4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 4.0, 5.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0]","[425, 700, 3697, 434, 808, 5230, 2775, 3356, 2199, 5457, 1615, 2160, 2786, 2853, 5774, 5767, 1663, 4748, 4569, 164, 5804, 189, 4919, 3967]","[16095.0, 16096.0, 16097.0, 16098.0, 16098.0, 16099.0, 16103.0, 16106.0, 16109.0, 16111.0, 16111.0, 16118.0, 16119.0, 16120.0, 16120.0, 16120.0, 16124.0, 16125.0, 16126.0, 16128.0, 16133.0, 16134.0, 16149.0, 16541.0]"
81,"[4.0, 2.0, 1.0]","[250, 3522, 2557]","[15684.0, 16242.0, 16353.0]"
82,[5.0],[2354],[16406.0]
83,"[3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[5441, 3226, 772, 2046, 3716, 170, 4092, 277, 3990, 493, 1369]","[14888.0, 16073.0, 16432.0, 16480.0, 16691.0, 16973.0, 17135.0, 17152.0, 17155.0, 17358.0, 17601.0]"
84,"[5.0, 5.0]","[5395, 1503]","[15818.0, 15888.0]"
85,[4.0],[1779],[15773.0]
86,"[5.0, 4.0, 3.0, 4.0, 5.0, 4.0]","[4989, 2110, 4491, 5398, 3956, 2731]","[16008.0, 16040.0, 16319.0, 16329.0, 16878.0, 16965.0]"
87,"[4.0, 5.0]","[5528, 250]","[12693.0, 15713.0]"
88,"[5.0, 5.0, 4.0, 1.0, 5.0]","[1937, 3844, 868, 3733, 1314]","[13335.0, 15578.0, 16297.0, 16337.0, 16365.0]"
89,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[2658, 4213, 4797, 2850, 5064, 1884]","[15716.0, 16207.0, 16352.0, 16390.0, 16425.0, 16463.0]"
90,"[5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0]","[5638, 4740, 3175, 650, 3406, 2261, 2337, 4285, 5055]","[16220.0, 16838.0, 16841.0, 16844.0, 16845.0, 16848.0, 16850.0, 16853.0, 16855.0]"
91,"[5.0, 5.0, 5.0, 5.0]","[667, 2553, 2721, 3220]","[16261.0, 16330.0, 16441.0, 16679.0]"
92,"[3.0, 3.0]","[1275, 3082]","[16150.0, 16288.0]"
93,[2.0],[2095],[13795.0]
94,[4.0],[221],[17308.0]
95,"[4.0, 5.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 5.0, 3.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 3.0, 4.0, 3.0, 4.0, 5.0, 5.0, 4.0, 3.0, 4.0, 4.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 1.0, 5.0]","[448, 2897, 580, 3955, 2941, 1614, 3998, 2757, 3192, 3191, 5028, 1025, 12, 2775, 2024, 3105, 4733, 542, 2500, 5711, 2570, 4738, 3175, 232, 406, 3840, 5230, 1810, 2385, 4199, 44, 672, 5196, 5123, 2814, 5313, 2534, 1793, 4104, 5592, 3599, 5093, 5537, 5218, 2938, 411, 3137, 5441, 2273, 3429, 4166, 2086, 2681, 3574, 1868, 951, 5730, 4624, 3925, 2555, 5897, 1133, 5113, 5863, 2548, 3655, 4612, 5179, 678]","[15366.0, 15411.0, 15752.0, 15962.0, 16454.0, 16557.0, 16575.0, 16723.0, 16729.0, 16730.0, 16732.0, 16733.0, 16734.0, 16736.0, 16737.0, 16737.0, 16738.0, 16738.0, 16738.0, 16738.0, 16739.0, 16739.0, 16741.0, 16741.0, 16744.0, 16746.0, 16746.0, 16751.0, 16751.0, 16763.0, 16763.0, 16767.0, 16769.0, 16772.0, 16774.0, 16775.0, 16776.0, 16777.0, 16778.0, 16779.0, 16851.0, 16970.0, 16996.0, 17077.0, 17170.0, 17170.0, 17173.0, 17174.0, 17176.0, 17177.0, 17178.0, 17179.0, 17179.0, 17183.0, 17183.0, 17184.0, 17189.0, 17195.0, 17201.0, 17208.0, 17220.0, 17220.0, 17228.0, 17255.0, 17277.0, 17304.0, 17344.0, 17525.0, 17564.0]"
96,[4.0],[250],[15713.0]
97,"[5.0, 5.0, 5.0, 2.0, 4.0, 3.0, 4.0, 5.0]","[2984, 1138, 5832, 3338, 4536, 317, 694, 5823]","[15271.0, 15808.0, 15897.0, 16115.0, 16267.0, 16316.0, 16373.0, 16853.0]"
98,"[3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5528, 5528, 5528, 5528, 4663, 4663, 2984, 5832, 4470]","[13511.0, 13511.0, 13511.0, 13511.0, 14828.0, 15133.0, 15271.0, 15902.0, 16958.0]"
99,"[5.0, 4.0, 2.0, 4.0, 1.0, 5.0, 1.0, 1.0, 4.0, 4.0, 5.0, 2.0, 5.0, 4.0, 2.0, 2.0, 5.0, 3.0]","[5721, 5675, 216, 2719, 2117, 1553, 5720, 4089, 1422, 4747, 4147, 3251, 1100, 2507, 4289, 82, 5761, 702]","[15001.0, 15547.0, 15944.0, 16083.0, 16349.0, 16456.0, 16472.0, 16484.0, 16494.0, 16528.0, 16583.0, 16587.0, 16740.0, 16800.0, 16822.0, 17015.0, 17036.0, 17432.0]"
100,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 3.0, 5.0, 5.0]","[242, 2921, 3621, 1840, 2165, 5111, 1618, 5722, 1245, 4573, 861, 4623, 5811, 1173, 868, 594, 2635, 720, 3701, 4344, 3635, 1595, 200, 5866, 5775, 2536, 3263, 3572, 34, 995, 645, 1017, 1553, 3708, 4405, 3654, 4292]","[15792.0, 15902.0, 16112.0, 16233.0, 16303.0, 16344.0, 16352.0, 16382.0, 16407.0, 16423.0, 16428.0, 16514.0, 16589.0, 16629.0, 16654.0, 16663.0, 16684.0, 16813.0, 16901.0, 16926.0, 16942.0, 16989.0, 16997.0, 17000.0, 17040.0, 17068.0, 17158.0, 17172.0, 17203.0, 17237.0, 17237.0, 17431.0, 17462.0, 17592.0, 17609.0, 17612.0, 17655.0]"
101,"[5.0, 5.0, 4.0, 1.0, 3.0, 3.0, 2.0, 5.0]","[4528, 2587, 4479, 1492, 762, 293, 2631, 4307]","[15861.0, 15911.0, 16144.0, 16158.0, 16230.0, 16259.0, 16300.0, 17284.0]"
102,"[5.0, 5.0, 3.0]","[1233, 1233, 3597]","[16164.0, 16583.0, 17189.0]"
103,"[4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0, 3.0, 5.0, 2.0, 5.0, 5.0, 5.0, 3.0, 5.0, 3.0, 1.0]","[1471, 672, 1644, 1278, 1220, 3671, 1628, 5893, 5727, 3098, 4864, 1425, 5422, 651, 3751, 2213, 5672]","[13885.0, 15571.0, 15968.0, 16172.0, 16327.0, 16573.0, 16601.0, 16641.0, 16734.0, 16822.0, 16855.0, 16860.0, 16893.0, 16997.0, 17084.0, 17147.0, 17215.0]"
104,[5.0],[619],[15672.0]
105,"[4.0, 5.0, 5.0, 5.0, 3.0]","[2973, 1029, 1029, 5756, 5323]","[15707.0, 16329.0, 16329.0, 16340.0, 16517.0]"
106,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 2.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 1.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0]","[3936, 1221, 5613, 443, 4452, 1773, 2938, 1420, 4797, 92, 4452, 1420, 3390, 1241, 1239, 1239, 2578, 1322, 1293, 617, 3724, 2071, 4319, 4319, 4319, 804, 680, 1874, 5086, 5655, 3150, 1693, 3390, 3950, 804, 4471, 4899, 4899, 1693, 5778, 2466, 1874, 3871, 1322, 5680, 3950, 3729, 3729, 3729, 5135, 5680, 2545, 2466, 3767, 1904]","[15850.0, 15990.0, 15994.0, 15995.0, 16073.0, 16107.0, 16165.0, 16219.0, 16306.0, 16307.0, 16338.0, 16351.0, 16395.0, 16409.0, 16420.0, 16430.0, 16440.0, 16452.0, 16500.0, 16519.0, 16572.0, 16589.0, 16598.0, 16598.0, 16598.0, 16661.0, 16694.0, 16701.0, 16736.0, 16786.0, 16819.0, 16819.0, 16834.0, 16839.0, 16850.0, 16855.0, 16870.0, 16870.0, 16879.0, 16892.0, 16900.0, 16925.0, 17017.0, 17034.0, 17053.0, 17086.0, 17104.0, 17104.0, 17104.0, 17140.0, 17152.0, 17163.0, 17195.0, 17225.0, 17386.0]"
107,"[5.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 3.0, 4.0, 2.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 4.0, 3.0, 3.0, 3.0, 3.0]","[1275, 502, 542, 158, 5558, 5496, 1692, 4527, 189, 3787, 5829, 5026, 5774, 3097, 179, 2570, 4324, 3971, 1895, 248, 3625, 2293, 2717]","[16131.0, 16183.0, 16184.0, 16184.0, 16186.0, 16188.0, 16189.0, 16190.0, 16192.0, 16193.0, 16199.0, 16204.0, 16204.0, 16205.0, 16205.0, 16207.0, 16209.0, 16215.0, 16230.0, 16239.0, 16239.0, 16551.0, 16755.0]"
108,"[5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 3.0]","[3702, 5441, 146, 5333, 1785, 1684, 5347, 1140, 1984, 3929, 4537, 2455, 2814, 5193, 3563, 5669, 2968, 2761]","[17262.0, 17265.0, 17269.0, 17270.0, 17270.0, 17276.0, 17291.0, 17311.0, 17313.0, 17318.0, 17349.0, 17367.0, 17374.0, 17406.0, 17410.0, 17437.0, 17451.0, 17504.0]"
109,"[2.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[915, 3527, 221, 4736, 221, 110]","[15052.0, 16116.0, 16517.0, 16805.0, 16989.0, 17599.0]"
110,[5.0],[763],[17595.0]
111,"[2.0, 1.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 1.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 2.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 4.0, 1.0, 5.0, 5.0, 3.0, 3.0, 3.0, 4.0, 5.0, 3.0, 5.0, 3.0, 5.0, 2.0, 5.0, 3.0, 5.0, 3.0, 3.0, 5.0, 5.0, 4.0]","[4323, 2355, 906, 3467, 1694, 781, 5813, 2316, 766, 2490, 3912, 4114, 859, 2775, 1655, 5243, 5569, 5441, 224, 2769, 1824, 3149, 434, 1581, 5049, 5532, 3172, 429, 1292, 1735, 5257, 3627, 4737, 3076, 2273, 3155, 2283, 5026, 4417, 2446, 4624, 421, 4894, 4894, 4894, 3482, 2674, 3055, 4018, 1019, 1550, 270, 1403, 4384, 5295, 1403, 5730, 5054, 945, 436, 4036, 4036, 2703, 3830, 2160, 2160, 5484, 5069, 1902, 1225, 620, 1594, 5347, 1859, 2852, 5399, 4245, 4600, 80, 1392, 975, 3898, 3210, 3494, 2968, 4861, 5656, 1324, 1027, 1421, 5714, 1211, 4765, 4930, 5498, 805, 2075, 1683, 2992, 2267, 3115, 4324]","[16134.0, 16237.0, 16265.0, 16356.0, 16503.0, 16525.0, 16656.0, 16658.0, 16721.0, 16849.0, 16918.0, 17009.0, 17027.0, 17331.0, 17332.0, 17332.0, 17333.0, 17334.0, 17334.0, 17335.0, 17336.0, 17336.0, 17337.0, 17338.0, 17338.0, 17338.0, 17339.0, 17339.0, 17340.0, 17341.0, 17342.0, 17344.0, 17346.0, 17347.0, 17347.0, 17347.0, 17347.0, 17347.0, 17347.0, 17348.0, 17349.0, 17349.0, 17350.0, 17350.0, 17350.0, 17350.0, 17351.0, 17351.0, 17352.0, 17352.0, 17352.0, 17354.0, 17354.0, 17354.0, 17354.0, 17354.0, 17358.0, 17358.0, 17359.0, 17359.0, 17361.0, 17361.0, 17363.0, 17363.0, 17364.0, 17364.0, 17364.0, 17365.0, 17366.0, 17367.0, 17368.0, 17372.0, 17373.0, 17385.0, 17386.0, 17388.0, 17393.0, 17396.0, 17398.0, 17400.0, 17411.0, 17413.0, 17453.0, 17491.0, 17496.0, 17500.0, 17501.0, 17505.0, 17508.0, 17510.0, 17523.0, 17523.0, 17528.0, 17529.0, 17529.0, 17535.0, 17549.0, 17550.0, 17557.0, 17571.0, 17600.0, 17604.0]"
112,"[5.0, 5.0, 5.0, 5.0]","[282, 2880, 5149, 5652]","[16417.0, 16479.0, 16551.0, 17411.0]"
113,"[5.0, 3.0]","[1801, 4545]","[15998.0, 16309.0]"
114,"[2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0]","[737, 5432, 3644, 1794, 2372, 950, 2785]","[15848.0, 16610.0, 16647.0, 16955.0, 17025.0, 17052.0, 17450.0]"
115,[5.0],[5154],[17341.0]
116,"[1.0, 5.0, 1.0, 5.0]","[3235, 5407, 688, 3538]","[15746.0, 16724.0, 16890.0, 17017.0]"
117,"[5.0, 2.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 2.0]","[2186, 3651, 4817, 5023, 1694, 5922, 986, 1363, 5641, 4326, 3751, 3922]","[16157.0, 16251.0, 16253.0, 16281.0, 16296.0, 16304.0, 16404.0, 16419.0, 16731.0, 16849.0, 17005.0, 17067.0]"
118,"[5.0, 2.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 2.0, 5.0, 5.0, 5.0, 3.0, 5.0, 2.0, 5.0, 4.0]","[306, 3619, 985, 1658, 2860, 3763, 5922, 3651, 1545, 5751, 428, 4817, 3373, 5147, 1363, 3014, 5327]","[14760.0, 15207.0, 15247.0, 15427.0, 15784.0, 16036.0, 16055.0, 16091.0, 16159.0, 16497.0, 16560.0, 16573.0, 16850.0, 16893.0, 16963.0, 17121.0, 17449.0]"
119,"[5.0, 3.0, 1.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0]","[4851, 2860, 2950, 795, 2232, 57, 424, 200, 3931, 4231, 4231, 5425, 799, 428, 3998, 3772, 4262, 2646, 3224, 4871, 4975]","[15669.0, 15784.0, 15835.0, 16075.0, 16162.0, 16244.0, 16323.0, 16435.0, 16444.0, 16461.0, 16461.0, 16535.0, 16536.0, 16560.0, 16575.0, 16728.0, 16862.0, 16945.0, 17021.0, 17306.0, 17529.0]"
120,"[5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 1.0, 5.0, 5.0, 5.0, 4.0, 5.0, 2.0, 4.0]","[306, 985, 3619, 814, 1778, 3651, 1350, 5023, 1363, 5751, 3751, 2748, 3014, 2454, 5358, 4811]","[14760.0, 15285.0, 15516.0, 15703.0, 15821.0, 16057.0, 16182.0, 16281.0, 16419.0, 16497.0, 17005.0, 17085.0, 17121.0, 17137.0, 17184.0, 17184.0]"
121,[5.0],[5571],[17085.0]
122,[5.0],[2644],[16030.0]
123,"[3.0, 5.0, 5.0, 5.0]","[3304, 5076, 5269, 3748]","[15728.0, 16732.0, 16819.0, 17475.0]"
124,[5.0],[4558],[16460.0]
