,reviewerID,overall,asin,unixReviewTime
37,38,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3006, 1764, 1737, 1638, 17185, 1605, 21983, 30158, 7322, 11502, 24450, 21158, 9789, 7104, 9784, 10651, 10666, 7850, 10571, 10915, 9776, 9682, 7850, 11437, 11802, 5077, 5077, 7715, 1264, 12384, 14185, 9667, 9667, 15341, 8742, 8742, 8560, 21099, 5826, 5775, 5775, 5110, 4849, 8050, 3006, 7104, 7057, 7057, 6620, 8615, 8051, 8640, 8051, 8050, 8320, 8320, 7715, 5110, 7422, 7414]","[5906.0, 5906.001, 5906.002, 5906.003, 5906.004, 5906.005, 5906.006, 5906.007, 5906.008, 5906.009, 5906.01, 5906.011, 5906.012, 5906.013, 5906.014, 5906.015, 5906.016, 5906.017, 5906.018, 5906.019, 5906.02, 5906.021, 5906.022, 5906.023, 5906.024, 5906.025, 5906.026, 5906.027, 5906.028, 5906.029, 5906.03, 5906.031, 5906.032, 5906.033, 5906.034, 5906.035, 5906.036, 5906.037, 5906.038, 5906.039, 5906.04, 5906.041, 5906.042, 5906.043, 5906.044, 5906.045, 5906.046, 5906.047, 5906.048, 5906.049, 5906.05, 5906.051, 5906.052, 5906.053, 5906.054, 5906.055, 5906.056, 5906.057, 5906.058, 5906.059]"
38,39,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[554, 16859, 16708, 5512, 5512, 21225, 23475, 22250, 27515, 46, 29185]","[3345.0, 4010.0, 4010.001, 4513.0, 4513.001, 4720.0, 4953.0, 5325.0, 5394.0, 5808.0, 5864.0]"
39,40,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9708, 9708, 11501, 11896, 11891, 12987, 2378, 6662, 5014, 5014, 7714, 7714, 13182, 19893, 17822, 15969, 15976, 30486]","[5721.0, 5721.001, 5721.002, 5721.003, 5721.004, 5721.005, 5721.006, 5721.007, 5721.008, 5721.009, 5721.01, 5721.011, 5721.012, 5721.013, 5721.014, 5721.015, 5721.016, 5721.017]"
40,41,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4346, 3558, 3558, 4593, 4593, 6612, 6612, 24539, 1435, 6114, 6114, 25798, 14932, 17822, 25370, 12999]","[5349.0, 5349.001, 5349.002, 5349.003, 5349.004, 5349.005, 5349.006, 5453.0, 5594.0, 5594.001, 5594.002, 5764.0, 6157.0, 6157.001, 6289.0, 6289.001]"
41,42,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4864, 4864, 11534, 4948, 4948, 17018, 11046, 22026, 20165, 19360, 18927, 18639, 27604]","[4708.0, 4708.001, 4708.002, 4708.003, 4708.004, 4708.005, 4708.006, 4708.007, 4708.008, 4708.009, 4708.01, 4708.011, 6181.0]"
42,43,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9623, 9623, 12753, 1018, 12507, 5716, 12553, 5716, 28956, 22211, 23696, 7416, 7416, 22655]","[4723.0, 4723.001, 4898.0, 4898.001, 4898.002, 4898.003, 4898.004, 4898.005, 5009.0, 5009.001, 5166.0, 5173.0, 5173.001, 5238.0]"
43,44,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17722, 3391, 11970, 14648, 20667, 23148, 3391, 6992, 6992, 11574, 15813]","[5453.0, 5453.001, 5453.002, 5453.003, 5453.004, 5453.005, 5453.006, 5453.007, 5453.008, 5453.009, 5506.0]"
44,45,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6988, 1266, 12301, 16435, 5070, 5259, 7188, 7192, 8365, 5071, 5070, 5259, 25390, 1269]","[5321.0, 5321.001, 5321.002, 5321.003, 5321.004, 5321.005, 5321.006, 5321.007, 5321.008, 5321.009, 5321.01, 5321.011, 5321.012, 5321.013]"
45,46,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9594, 9607, 5200, 5200, 5148, 5148, 9027, 9027, 9027, 9027, 2112]","[4801.0, 4801.001, 4801.002, 4801.003, 4801.004, 4801.005, 4876.0, 4876.001, 4876.002, 4876.003, 4876.004]"
46,47,"[5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12025, 13422, 8684, 6218, 4998, 20750, 21536, 3127, 21899, 20037]","[6350.0, 6350.001, 6350.002, 6350.003, 6350.004, 6350.005, 6350.006, 6350.007, 6350.008, 6350.009]"
47,48,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[23615, 26112, 23055, 23644, 27359, 27913, 27534, 30298, 29223, 30727, 32386, 31100]","[5288.0, 5288.001, 5315.0, 5409.0, 5600.0, 5614.0, 5632.0, 5703.0, 5759.0, 5879.0, 6025.0, 6409.0]"
48,49,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[21225, 10447, 10428, 14952, 10431, 21184, 15808, 27875, 30236, 31198, 13146, 6735, 5984, 3063, 11536]","[5161.0, 5364.0, 5364.001, 5364.002, 5364.003, 5364.004, 5364.005, 5611.0, 5820.0, 5874.0, 5874.001, 5970.0, 5970.001, 5970.002, 5970.003]"
49,50,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 4.0, 5.0]","[710, 10298, 1615, 10298, 10294, 8392, 8392, 3549, 3549, 14209, 704]","[5442.0, 5442.001, 5442.002, 5442.003, 5442.004, 5442.005, 5442.006, 5442.007, 5442.008, 6297.0, 6297.001]"
50,51,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10991, 28223, 27738, 27665, 27540, 27049, 24163, 27293, 28768, 31753]","[4988.0, 5461.0, 5461.001, 5461.002, 5461.003, 5461.004, 5461.005, 5461.006, 5891.0, 6474.0]"
51,52,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21458, 21239, 23930, 27928, 13383, 13389, 27923, 23048, 32567, 31100]","[4774.0, 4883.0, 5111.0, 5451.0, 5525.0, 5525.001, 5525.002, 5525.003, 6117.0, 6117.001]"
52,53,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0]","[5963, 5963, 8446, 9506, 9450, 27747, 21495, 21798, 22783, 20264, 20224, 20165, 19384, 17994, 9986, 17311, 22830, 12119, 22956, 23237, 23696, 24930, 12098, 25024, 25238, 9986, 14539, 21470]","[5127.0, 5127.001, 5819.0, 5819.001, 5819.002, 5819.003, 5819.004, 5819.005, 5819.006, 5819.007, 5819.008, 5819.009, 5819.01, 5819.011, 5819.012, 5819.013, 5819.014, 5819.015, 5819.016, 5819.017, 5819.018, 5819.019, 5819.02, 5819.021, 5819.022, 5819.023, 5819.024, 5819.025]"
53,54,"[1.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 2.0, 5.0, 3.0]","[14700, 15427, 16036, 16606, 17320, 18371, 20491, 18719, 17476, 24530]","[3558.0, 3796.0, 3967.0, 4031.0, 4127.0, 4251.0, 4610.0, 4636.0, 4636.001, 4709.0]"
54,55,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1765, 19985, 776, 21426, 16442, 19413, 21424, 19265, 16443, 16441, 16158, 16117, 16445, 16114, 11264, 19647, 21423]","[4742.0, 4742.001, 4742.002, 4742.003, 4742.004, 4742.005, 4742.006, 4742.007, 4742.008, 4742.009, 4742.01, 4742.011, 4742.012, 4742.013, 4742.014, 4742.015, 4742.016]"
55,56,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0]","[9787, 26831, 14612, 14615, 25834, 10595, 27409, 27408, 7539, 30729, 26332, 31869, 5192]","[5530.0, 5557.0, 5557.001, 5557.002, 5562.0, 5562.001, 5562.002, 5562.003, 5562.004, 5906.0, 5909.0, 6006.0, 6480.0]"
56,57,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2923, 7299, 7299, 8110, 8110, 8754, 9382, 9382, 15630, 26220, 28989, 2912, 8756, 11734, 20875, 12957]","[5635.0, 5635.001, 5635.002, 5635.003, 5635.004, 5635.005, 5635.006, 5635.007, 5635.008, 5635.009, 5635.01, 5635.011, 5635.012, 5635.013, 5635.014, 5635.015]"
57,58,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12182, 13728, 12008, 3402, 3504, 10616, 15344, 8668, 13781, 1006, 6438]","[4829.0, 4829.001, 4829.002, 5014.0, 5194.0, 5275.0, 5281.0, 6133.0, 6436.0, 6444.0, 6508.0]"
58,59,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22417, 15242, 22525, 23158, 21798, 15626, 9635, 9635, 11687, 24515, 11866, 11684, 6833, 7225, 26680, 17737, 12972, 29006, 27299, 14330]","[4856.0, 5003.0, 5003.001, 5003.002, 5089.0, 5089.001, 5089.002, 5089.003, 5363.0, 5363.001, 5363.002, 5363.003, 5427.0, 5427.001, 5447.0, 5475.0, 5480.0, 5647.0, 5647.001, 5647.002]"
59,60,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17674, 19384, 22830, 22826, 22832, 20224, 22839, 14539, 6784, 6784, 22836, 22825]","[4911.0, 4911.001, 4911.002, 4911.003, 4911.004, 4911.005, 4911.006, 4925.0, 4926.0, 4926.001, 5024.0, 5219.0]"
60,61,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16117, 3946, 9779, 3946, 13240, 14516, 6376, 6376, 4455, 20645, 4455, 29142, 30197]","[4936.0, 4936.001, 4936.002, 4936.003, 5133.0, 5133.001, 5134.0, 5134.001, 5367.0, 5367.001, 5367.002, 5805.0, 5805.001]"
61,62,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12884, 20905, 18371, 22780, 25098, 22900, 24436, 8448, 7248, 7248]","[4717.0, 4717.001, 4717.002, 4871.0, 4871.001, 4907.0, 5155.0, 5205.0, 5466.0, 5466.001]"
62,63,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4203, 4203, 28440, 11750, 8439, 30729, 26371, 23085, 20777, 16963, 12455, 11752, 11751, 10564, 9720, 5996, 4471, 3315, 3078, 3039]","[5399.0, 5399.001, 6190.0, 6190.001, 6190.002, 6190.003, 6190.004, 6190.005, 6190.006, 6190.007, 6190.008, 6190.009, 6190.01, 6190.011, 6190.012, 6190.013, 6190.014, 6190.015, 6190.016, 6190.017]"
63,64,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11497, 15179, 30205, 27923, 30769, 31475, 27332, 32133, 4330, 16706, 21674, 32594]","[5178.0, 5701.0, 5736.0, 5751.0, 5795.0, 5854.0, 5873.0, 6041.0, 6288.0, 6413.0, 6430.0, 6798.0]"
64,65,"[4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4381, 4381, 13366, 16322, 9759, 6614, 1901, 3422, 3795, 5808, 6614, 6593, 6593, 17756]","[5311.0, 5311.001, 6071.0, 6071.001, 6071.002, 6071.003, 6071.004, 6071.005, 6071.006, 6071.007, 6071.008, 6071.009, 6071.01, 6072.0]"
65,66,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[19595, 7490, 1713, 7751, 7751, 4906, 9677, 9677, 12995, 1518, 31604]","[4649.0, 4985.0, 4985.001, 5134.0, 5134.001, 5173.0, 5265.0, 5265.001, 5265.002, 5315.0, 6187.0]"
66,67,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23549, 12446, 9952, 14410, 10398, 10411, 11951, 10408, 2459, 2627, 4570, 4570, 5611, 5611, 9957, 6218, 6218, 6448, 6626, 15722, 6643, 6643, 15030, 2457, 9956, 4345, 13650, 10412, 9951, 4057, 9956]","[5409.0, 5411.0, 5411.001, 5411.002, 5411.003, 5411.004, 5411.005, 5411.006, 5411.007, 5411.008, 5411.009, 5411.01, 5411.011, 5411.012, 5411.013, 5411.014, 5411.015, 5411.016, 5411.017, 5411.018, 5411.019, 5411.02, 5411.021, 5411.022, 5411.023, 5411.024, 5411.025, 5411.026, 5411.027, 5411.028, 5411.029]"
67,68,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[13241, 6996, 6996, 6656, 7216, 2615, 2541, 7216, 2214, 10395, 14790, 651, 3785, 2613, 3785, 13797, 14501, 5426, 5426, 31530]","[4919.0, 4963.0, 4963.001, 4964.0, 4964.001, 4964.002, 4964.003, 4964.004, 4964.005, 4964.006, 4964.007, 5025.0, 5025.001, 5025.002, 5025.003, 5117.0, 5117.001, 5117.002, 5117.003, 6109.0]"
68,69,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12665, 23894, 4455, 9747, 4055, 4055, 4455, 9280, 9280, 9747, 11190]","[5621.0, 5621.001, 5621.002, 5621.003, 5621.004, 5621.005, 5621.006, 5621.007, 5621.008, 5621.009, 5621.01]"
69,70,"[4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0]","[10858, 405, 404, 15711, 19396, 588, 12196, 17189, 11093, 20539]","[1223.0, 4376.0, 4767.0, 4781.0, 4906.0, 5043.0, 5062.0, 5110.0, 5132.0, 5143.0]"
70,71,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7351, 15757, 27745, 24749, 7765, 25500, 23977, 22597, 4311, 4311, 6855, 6855, 10971, 11759, 18272, 4876, 23809, 23740, 17929, 4486, 4486, 4876, 14264, 21694]","[5340.0, 5340.001, 5340.002, 5340.003, 5340.004, 5340.005, 5340.006, 5340.007, 5340.008, 5340.009, 5340.01, 5340.011, 5340.012, 5340.013, 5340.014, 5377.0, 5377.001, 5377.002, 5377.003, 5377.004, 5377.005, 5377.006, 5377.007, 5390.0]"
71,72,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[5671, 8452, 8452, 15182, 19647, 24777, 13014, 32649, 29643, 32567]","[5406.0, 5406.001, 5406.002, 5438.0, 5438.001, 5438.002, 6016.0, 6016.001, 6028.0, 6087.0]"
72,73,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7, 26292, 26820, 17486, 26821, 26817, 25073, 26819, 21958, 23402, 23406]","[5673.0, 6739.0, 6739.001, 6739.002, 6739.003, 6739.004, 6739.005, 6739.006, 6739.007, 6739.008, 6739.009]"
73,74,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[24277, 7982, 7982, 23790, 28741, 27382, 31249, 30151, 4523, 5837, 5837, 5870, 5796, 4971, 4971, 5796, 27405, 31886]","[5126.0, 5236.0, 5236.001, 5329.0, 5576.0, 5616.0, 5789.0, 5807.0, 5879.0, 5960.0, 5960.001, 5960.002, 5960.003, 5960.004, 5960.005, 5960.006, 5976.0, 6157.0]"
74,75,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16928, 7131, 19519, 20177, 20970, 1266, 17981, 7131, 18425, 3424, 23732]","[5182.0, 5182.001, 5182.002, 5182.003, 5182.004, 5182.005, 5182.006, 5182.007, 5182.008, 5182.009, 5182.01]"
75,76,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21154, 12220, 20552, 1772, 21207, 21933, 17915, 25368, 26428, 11054, 31206]","[4746.0, 4773.0, 4808.0, 4808.001, 4831.0, 4905.0, 5137.0, 5240.0, 5339.0, 5371.0, 6414.0]"
76,77,"[5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[20936, 21637, 22088, 20777, 2158, 14539, 14692, 20667, 18410, 18112, 17192, 16596, 18685, 22269, 25414, 25179, 24164, 24163, 23956, 23949, 23948, 23752, 22970, 22846, 22613, 22347, 21355, 26263, 26163, 25746, 22831, 22798]","[5565.0, 5565.001, 5565.002, 5565.003, 5565.004, 5565.005, 5565.006, 5565.007, 5565.008, 5565.009, 5565.01, 5565.011, 5565.012, 5565.013, 5565.014, 5565.015, 5565.016, 5565.017, 5565.018, 5565.019, 5565.02, 5565.021, 5565.022, 5565.023, 5565.024, 5565.025, 5565.026, 5565.027, 5565.028, 5565.029, 5565.03, 5565.031]"
77,78,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27659, 4988, 1635, 4988, 5234, 23237, 21935, 16493, 13293, 6612, 6612, 5848, 12463, 24198, 7552, 5731, 30909, 5477, 18903, 19823, 28528, 4522, 4519]","[5429.0, 5719.0, 5719.001, 5719.002, 5719.003, 5719.004, 5719.005, 5719.006, 5719.007, 5719.008, 5719.009, 5719.01, 5719.011, 5719.012, 5719.013, 5719.014, 5867.0, 6074.0, 6129.0, 6238.0, 6368.0, 6463.0, 6463.001]"
78,79,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15771, 17448, 21539, 21536, 24127, 15457, 16987, 12102, 18432, 25802, 12067, 27730, 1855, 2779, 15468]","[5263.0, 5273.0, 5302.0, 5327.0, 5335.0, 5376.0, 5437.0, 5646.0, 5670.0, 5687.0, 5687.001, 5687.002, 5687.003, 5687.004, 5718.0]"
79,80,"[2.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0]","[3152, 12294, 12676, 13753, 25626, 14658, 2331, 10192, 10192, 16514, 16784, 18778, 21575, 22576, 15287, 23139, 6897, 27536, 28203, 10278, 26618]","[3202.0, 3280.0, 3328.0, 3374.0, 3434.0, 3531.0, 3717.0, 3865.0, 3865.001, 4361.0, 4365.0, 4633.0, 4718.0, 4827.0, 4915.0, 4917.0, 5083.0, 5436.0, 5453.0, 5534.0, 5727.0]"
80,81,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[24760, 25490, 8071, 25818, 10428, 5126, 4270, 5126, 28798, 27209, 28549, 30258, 27786, 7259, 7259, 17364, 21691, 28479, 16592, 30417, 31364]","[5507.0, 5507.001, 5507.002, 5507.003, 5507.004, 5507.005, 5507.006, 5507.007, 5530.0, 5530.001, 5530.002, 5719.0, 5719.001, 5719.002, 5719.003, 5719.004, 5719.005, 5719.006, 5719.007, 5719.008, 5865.0]"
81,82,"[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[27830, 27853, 13029, 7461, 7461, 14786, 15610, 11821, 12077, 10482, 11820, 10386, 26138, 14518, 1035, 95, 10287, 9984, 12671, 13179, 13344, 16557, 8969, 5484, 19159, 1057, 1191, 2014, 3127, 3127, 3162, 3162, 3516, 3516, 4323, 5782, 5782, 7134, 7162, 7162, 725, 4323, 7668, 7668, 8380, 8380, 3404, 8568, 8568, 11588, 4027, 4027, 3920, 2152, 935, 14947, 2600, 4092, 1521, 12051, 19757, 25535, 5210]","[5438.0, 5438.001, 5438.002, 5438.003, 5438.004, 5473.0, 5700.0, 5700.001, 5700.002, 5700.003, 5700.004, 5700.005, 5700.006, 5700.007, 5700.008, 5700.009, 5700.01, 5700.011, 5700.012, 5700.013, 5700.014, 5700.015, 5700.016, 5700.017, 5700.018, 5700.019, 5700.02, 5700.021, 5700.022, 5700.023, 5700.024, 5700.025, 5700.026, 5700.027, 5700.028, 5700.029, 5700.03, 5700.031, 5700.032, 5700.033, 5700.034, 5700.035, 5700.036, 5700.037, 5700.038, 5700.039, 5710.0, 5710.001, 5710.002, 5867.0, 6022.0, 6022.001, 6022.002, 6049.0, 6049.001, 6049.002, 6069.0, 6069.001, 6069.002, 6164.0, 6181.0, 6199.0, 6213.0]"
82,83,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[20752, 14692, 18074, 27610, 21534, 25734, 22128, 29813, 29452, 31949]","[4970.0, 5328.0, 5568.0, 5630.0, 5692.0, 5692.001, 6018.0, 6025.0, 6025.001, 6165.0]"
83,84,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1589, 24381, 26168, 9094, 10386, 9266, 6915, 28956, 16263, 16852, 25339, 17280, 24792, 23107, 22913, 22215, 20750, 22211, 5642, 5764, 5642, 5764, 16351, 26949, 9025, 6655, 30369, 30401]","[5310.0, 5310.001, 5310.002, 5310.003, 5310.004, 5310.005, 5310.006, 5310.007, 5310.008, 5310.009, 5310.01, 5310.011, 5310.012, 5310.013, 5310.014, 5310.015, 5310.016, 5310.017, 5310.018, 5310.019, 5310.02, 5310.021, 5549.0, 5561.0, 5561.001, 5561.002, 5773.0, 5773.001]"
84,85,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4376, 6365, 6913, 18136, 3296, 3296, 10059, 10059, 31689, 3245, 9027, 13073, 16570]","[5759.0, 5767.0, 5767.001, 5767.002, 5884.0, 5884.001, 5884.002, 5884.003, 5884.004, 5933.0, 5933.001, 5933.002, 5933.003]"
85,86,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23701, 23895, 24245, 11964, 15013, 22672, 23066, 24234, 24343, 20036, 19549, 24839, 22520, 20166, 18926]","[5134.0, 5134.001, 5134.002, 5134.003, 5134.004, 5145.0, 5169.0, 5169.001, 5169.002, 5219.0, 5219.001, 5248.0, 5248.001, 5248.002, 5248.003]"
86,87,"[4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 2.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2361, 14692, 15494, 19893, 20291, 19927, 20970, 20667, 18591, 17454, 17482, 19792, 24163, 18675, 17624, 19647, 11537, 17105, 24164, 19069, 24471, 24792, 24862, 23237, 24643, 25123, 31252, 31062]","[4745.0, 4745.001, 4745.002, 4745.003, 4745.004, 4892.0, 4892.001, 4987.0, 5065.0, 5065.001, 5065.002, 5065.003, 5065.004, 5065.005, 5065.006, 5065.007, 5065.008, 5065.009, 5065.01, 5065.011, 5115.0, 5115.001, 5115.002, 5345.0, 5345.001, 5617.0, 6091.0, 6325.0]"
87,88,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[22323, 17910, 19099, 26554, 20081, 15819, 7666, 7666, 26553, 27645, 26895, 26456, 31198, 31850]","[4995.0, 4995.001, 5132.0, 5279.0, 5291.0, 5291.001, 5291.002, 5291.003, 5320.0, 5455.0, 5736.0, 5736.001, 5788.0, 5955.0]"
88,89,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20763, 28506, 31364, 31198, 1124, 1207, 30270, 2969, 25311, 5111, 20777, 32567]","[6071.0, 6071.001, 6071.002, 6071.003, 6071.004, 6071.005, 6071.006, 6071.007, 6071.008, 6071.009, 6071.01, 6071.011]"
