reviewerID,overall,asin,unixReviewTime
38,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3006, 1764, 1737, 1638, 17185, 1605, 21983, 30158, 7322, 11502, 24450, 21158, 9789, 7104, 9784, 10651, 10666, 7850, 10571, 10915, 9776, 9682, 7850, 11437, 11802, 5077, 5077, 7715, 1264, 12384, 14185, 9667, 9667, 15341, 8742, 8742, 8560, 21099, 5826, 5775, 5775, 5110, 4849, 8050, 3006, 7104, 7057, 7057, 6620, 8615, 8051, 8640, 8051, 8050, 8320, 8320, 7715, 5110, 7422, 7414]","[16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0, 16862.0]"
39,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[554, 16859, 16708, 5512, 5512, 21225, 23475, 22250, 27515, 46, 29185]","[14301.0, 14966.0, 14966.0, 15469.0, 15469.0, 15676.0, 15909.0, 16281.0, 16350.0, 16764.0, 16820.0]"
40,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9708, 9708, 11501, 11896, 11891, 12987, 2378, 6662, 5014, 5014, 7714, 7714, 13182, 19893, 17822, 15969, 15976, 30486]","[16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0, 16677.0]"
41,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4346, 3558, 3558, 4593, 4593, 6612, 6612, 24539, 1435, 6114, 6114, 25798, 14932, 17822, 25370, 12999]","[16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16305.0, 16409.0, 16550.0, 16550.0, 16550.0, 16720.0, 17113.0, 17113.0, 17245.0, 17245.0]"
42,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4864, 4864, 11534, 4948, 4948, 17018, 11046, 22026, 20165, 19360, 18927, 18639, 27604]","[15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 15664.0, 17137.0]"
43,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9623, 9623, 12753, 1018, 12507, 5716, 12553, 5716, 28956, 22211, 23696, 7416, 7416, 22655]","[15679.0, 15679.0, 15854.0, 15854.0, 15854.0, 15854.0, 15854.0, 15854.0, 15965.0, 15965.0, 16122.0, 16129.0, 16129.0, 16194.0]"
44,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17722, 3391, 11970, 14648, 20667, 23148, 3391, 6992, 6992, 11574, 15813]","[16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16409.0, 16462.0]"
45,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6988, 1266, 12301, 16435, 5070, 5259, 7188, 7192, 8365, 5071, 5070, 5259, 25390, 1269]","[16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0, 16277.0]"
46,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[9594, 9607, 5200, 5200, 5148, 5148, 9027, 9027, 9027, 9027, 2112]","[15757.0, 15757.0, 15757.0, 15757.0, 15757.0, 15757.0, 15832.0, 15832.0, 15832.0, 15832.0, 15832.0]"
47,"[5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12025, 13422, 8684, 6218, 4998, 20750, 21536, 3127, 21899, 20037]","[17306.0, 17306.0, 17306.0, 17306.0, 17306.0, 17306.0, 17306.0, 17306.0, 17306.0, 17306.0]"
48,"[4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[23615, 26112, 23055, 23644, 27359, 27913, 27534, 30298, 29223, 30727, 32386, 31100]","[16244.0, 16244.0, 16271.0, 16365.0, 16556.0, 16570.0, 16588.0, 16659.0, 16715.0, 16835.0, 16981.0, 17365.0]"
49,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0]","[21225, 10447, 10428, 14952, 10431, 21184, 15808, 27875, 30236, 31198, 13146, 6735, 5984, 3063, 11536]","[16117.0, 16320.0, 16320.0, 16320.0, 16320.0, 16320.0, 16320.0, 16567.0, 16776.0, 16830.0, 16830.0, 16926.0, 16926.0, 16926.0, 16926.0]"
50,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 4.0, 5.0]","[710, 10298, 1615, 10298, 10294, 8392, 8392, 3549, 3549, 14209, 704]","[16398.0, 16398.0, 16398.0, 16398.0, 16398.0, 16398.0, 16398.0, 16398.0, 16398.0, 17253.0, 17253.0]"
51,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[10991, 28223, 27738, 27665, 27540, 27049, 24163, 27293, 28768, 31753]","[15944.0, 16417.0, 16417.0, 16417.0, 16417.0, 16417.0, 16417.0, 16417.0, 16847.0, 17430.0]"
52,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21458, 21239, 23930, 27928, 13383, 13389, 27923, 23048, 32567, 31100]","[15730.0, 15839.0, 16067.0, 16407.0, 16481.0, 16481.0, 16481.0, 16481.0, 17073.0, 17073.0]"
53,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 3.0, 4.0, 5.0, 3.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 4.0]","[5963, 5963, 8446, 9506, 9450, 27747, 21495, 21798, 22783, 20264, 20224, 20165, 19384, 17994, 9986, 17311, 22830, 12119, 22956, 23237, 23696, 24930, 12098, 25024, 25238, 9986, 14539, 21470]","[16083.0, 16083.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0, 16775.0]"
54,"[1.0, 4.0, 4.0, 3.0, 4.0, 5.0, 5.0, 2.0, 5.0, 3.0]","[14700, 15427, 16036, 16606, 17320, 18371, 20491, 18719, 17476, 24530]","[14514.0, 14752.0, 14923.0, 14987.0, 15083.0, 15207.0, 15566.0, 15592.0, 15592.0, 15665.0]"
55,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1765, 19985, 776, 21426, 16442, 19413, 21424, 19265, 16443, 16441, 16158, 16117, 16445, 16114, 11264, 19647, 21423]","[15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0, 15698.0]"
56,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 1.0, 5.0, 5.0, 5.0]","[9787, 26831, 14612, 14615, 25834, 10595, 27409, 27408, 7539, 30729, 26332, 31869, 5192]","[16486.0, 16513.0, 16513.0, 16513.0, 16518.0, 16518.0, 16518.0, 16518.0, 16518.0, 16862.0, 16865.0, 16962.0, 17436.0]"
57,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2923, 7299, 7299, 8110, 8110, 8754, 9382, 9382, 15630, 26220, 28989, 2912, 8756, 11734, 20875, 12957]","[16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0, 16591.0]"
58,"[4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12182, 13728, 12008, 3402, 3504, 10616, 15344, 8668, 13781, 1006, 6438]","[15785.0, 15785.0, 15785.0, 15970.0, 16150.0, 16231.0, 16237.0, 17089.0, 17392.0, 17400.0, 17464.0]"
59,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[22417, 15242, 22525, 23158, 21798, 15626, 9635, 9635, 11687, 24515, 11866, 11684, 6833, 7225, 26680, 17737, 12972, 29006, 27299, 14330]","[15812.0, 15959.0, 15959.0, 15959.0, 16045.0, 16045.0, 16045.0, 16045.0, 16319.0, 16319.0, 16319.0, 16319.0, 16383.0, 16383.0, 16403.0, 16431.0, 16436.0, 16603.0, 16603.0, 16603.0]"
60,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[17674, 19384, 22830, 22826, 22832, 20224, 22839, 14539, 6784, 6784, 22836, 22825]","[15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15867.0, 15881.0, 15882.0, 15882.0, 15980.0, 16175.0]"
61,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16117, 3946, 9779, 3946, 13240, 14516, 6376, 6376, 4455, 20645, 4455, 29142, 30197]","[15892.0, 15892.0, 15892.0, 15892.0, 16089.0, 16089.0, 16090.0, 16090.0, 16323.0, 16323.0, 16323.0, 16761.0, 16761.0]"
62,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12884, 20905, 18371, 22780, 25098, 22900, 24436, 8448, 7248, 7248]","[15673.0, 15673.0, 15673.0, 15827.0, 15827.0, 15863.0, 16111.0, 16161.0, 16422.0, 16422.0]"
63,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4203, 4203, 28440, 11750, 8439, 30729, 26371, 23085, 20777, 16963, 12455, 11752, 11751, 10564, 9720, 5996, 4471, 3315, 3078, 3039]","[16355.0, 16355.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0, 17146.0]"
64,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[11497, 15179, 30205, 27923, 30769, 31475, 27332, 32133, 4330, 16706, 21674, 32594]","[16134.0, 16657.0, 16692.0, 16707.0, 16751.0, 16810.0, 16829.0, 16997.0, 17244.0, 17369.0, 17386.0, 17754.0]"
65,"[4.0, 4.0, 3.0, 5.0, 3.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[4381, 4381, 13366, 16322, 9759, 6614, 1901, 3422, 3795, 5808, 6614, 6593, 6593, 17756]","[16267.0, 16267.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17028.0]"
66,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[19595, 7490, 1713, 7751, 7751, 4906, 9677, 9677, 12995, 1518, 31604]","[15605.0, 15941.0, 15941.0, 16090.0, 16090.0, 16129.0, 16221.0, 16221.0, 16221.0, 16271.0, 17143.0]"
67,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23549, 12446, 9952, 14410, 10398, 10411, 11951, 10408, 2459, 2627, 4570, 4570, 5611, 5611, 9957, 6218, 6218, 6448, 6626, 15722, 6643, 6643, 15030, 2457, 9956, 4345, 13650, 10412, 9951, 4057, 9956]","[16365.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0, 16367.0]"
68,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[13241, 6996, 6996, 6656, 7216, 2615, 2541, 7216, 2214, 10395, 14790, 651, 3785, 2613, 3785, 13797, 14501, 5426, 5426, 31530]","[15875.0, 15919.0, 15919.0, 15920.0, 15920.0, 15920.0, 15920.0, 15920.0, 15920.0, 15920.0, 15920.0, 15981.0, 15981.0, 15981.0, 15981.0, 16073.0, 16073.0, 16073.0, 16073.0, 17065.0]"
69,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[12665, 23894, 4455, 9747, 4055, 4055, 4455, 9280, 9280, 9747, 11190]","[16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0, 16577.0]"
70,"[4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0]","[10858, 405, 404, 15711, 19396, 588, 12196, 17189, 11093, 20539]","[12179.0, 15332.0, 15723.0, 15737.0, 15862.0, 15999.0, 16018.0, 16066.0, 16088.0, 16099.0]"
71,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7351, 15757, 27745, 24749, 7765, 25500, 23977, 22597, 4311, 4311, 6855, 6855, 10971, 11759, 18272, 4876, 23809, 23740, 17929, 4486, 4486, 4876, 14264, 21694]","[16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16296.0, 16333.0, 16333.0, 16333.0, 16333.0, 16333.0, 16333.0, 16333.0, 16333.0, 16346.0]"
72,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[5671, 8452, 8452, 15182, 19647, 24777, 13014, 32649, 29643, 32567]","[16362.0, 16362.0, 16362.0, 16394.0, 16394.0, 16394.0, 16972.0, 16972.0, 16984.0, 17043.0]"
73,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[7, 26292, 26820, 17486, 26821, 26817, 25073, 26819, 21958, 23402, 23406]","[16629.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0, 17695.0]"
74,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[24277, 7982, 7982, 23790, 28741, 27382, 31249, 30151, 4523, 5837, 5837, 5870, 5796, 4971, 4971, 5796, 27405, 31886]","[16082.0, 16192.0, 16192.0, 16285.0, 16532.0, 16572.0, 16745.0, 16763.0, 16835.0, 16916.0, 16916.0, 16916.0, 16916.0, 16916.0, 16916.0, 16916.0, 16932.0, 17113.0]"
75,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[16928, 7131, 19519, 20177, 20970, 1266, 17981, 7131, 18425, 3424, 23732]","[16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0, 16138.0]"
76,"[5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[21154, 12220, 20552, 1772, 21207, 21933, 17915, 25368, 26428, 11054, 31206]","[15702.0, 15729.0, 15764.0, 15764.0, 15787.0, 15861.0, 16093.0, 16196.0, 16295.0, 16327.0, 17370.0]"
77,"[5.0, 4.0, 4.0, 5.0, 5.0, 3.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 3.0, 3.0]","[20936, 21637, 22088, 20777, 2158, 14539, 14692, 20667, 18410, 18112, 17192, 16596, 18685, 22269, 25414, 25179, 24164, 24163, 23956, 23949, 23948, 23752, 22970, 22846, 22613, 22347, 21355, 26263, 26163, 25746, 22831, 22798]","[16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0, 16521.0]"
78,"[1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[27659, 4988, 1635, 4988, 5234, 23237, 21935, 16493, 13293, 6612, 6612, 5848, 12463, 24198, 7552, 5731, 30909, 5477, 18903, 19823, 28528, 4522, 4519]","[16385.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16823.0, 17030.0, 17085.0, 17194.0, 17324.0, 17419.0, 17419.0]"
79,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[15771, 17448, 21539, 21536, 24127, 15457, 16987, 12102, 18432, 25802, 12067, 27730, 1855, 2779, 15468]","[16219.0, 16229.0, 16258.0, 16283.0, 16291.0, 16332.0, 16393.0, 16602.0, 16626.0, 16643.0, 16643.0, 16643.0, 16643.0, 16643.0, 16674.0]"
80,"[2.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 3.0, 4.0, 4.0, 5.0, 5.0, 3.0, 5.0]","[3152, 12294, 12676, 13753, 25626, 14658, 2331, 10192, 10192, 16514, 16784, 18778, 21575, 22576, 15287, 23139, 6897, 27536, 28203, 10278, 26618]","[14158.0, 14236.0, 14284.0, 14330.0, 14390.0, 14487.0, 14673.0, 14821.0, 14821.0, 15317.0, 15321.0, 15589.0, 15674.0, 15783.0, 15871.0, 15873.0, 16039.0, 16392.0, 16409.0, 16490.0, 16683.0]"
81,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[24760, 25490, 8071, 25818, 10428, 5126, 4270, 5126, 28798, 27209, 28549, 30258, 27786, 7259, 7259, 17364, 21691, 28479, 16592, 30417, 31364]","[16463.0, 16463.0, 16463.0, 16463.0, 16463.0, 16463.0, 16463.0, 16463.0, 16486.0, 16486.0, 16486.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16675.0, 16821.0]"
82,"[5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 4.0]","[27830, 27853, 13029, 7461, 7461, 14786, 15610, 11821, 12077, 10482, 11820, 10386, 26138, 14518, 1035, 95, 10287, 9984, 12671, 13179, 13344, 16557, 8969, 5484, 19159, 1057, 1191, 2014, 3127, 3127, 3162, 3162, 3516, 3516, 4323, 5782, 5782, 7134, 7162, 7162, 725, 4323, 7668, 7668, 8380, 8380, 3404, 8568, 8568, 11588, 4027, 4027, 3920, 2152, 935, 14947, 2600, 4092, 1521, 12051, 19757, 25535, 5210]","[16394.0, 16394.0, 16394.0, 16394.0, 16394.0, 16429.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16656.0, 16666.0, 16666.0, 16666.0, 16823.0, 16978.0, 16978.0, 16978.0, 17005.0, 17005.0, 17005.0, 17025.0, 17025.0, 17025.0, 17120.0, 17137.0, 17155.0, 17169.0]"
83,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[20752, 14692, 18074, 27610, 21534, 25734, 22128, 29813, 29452, 31949]","[15926.0, 16284.0, 16524.0, 16586.0, 16648.0, 16648.0, 16974.0, 16981.0, 16981.0, 17121.0]"
84,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1589, 24381, 26168, 9094, 10386, 9266, 6915, 28956, 16263, 16852, 25339, 17280, 24792, 23107, 22913, 22215, 20750, 22211, 5642, 5764, 5642, 5764, 16351, 26949, 9025, 6655, 30369, 30401]","[16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16266.0, 16505.0, 16517.0, 16517.0, 16517.0, 16729.0, 16729.0]"
85,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[4376, 6365, 6913, 18136, 3296, 3296, 10059, 10059, 31689, 3245, 9027, 13073, 16570]","[16715.0, 16723.0, 16723.0, 16723.0, 16840.0, 16840.0, 16840.0, 16840.0, 16840.0, 16889.0, 16889.0, 16889.0, 16889.0]"
86,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[23701, 23895, 24245, 11964, 15013, 22672, 23066, 24234, 24343, 20036, 19549, 24839, 22520, 20166, 18926]","[16090.0, 16090.0, 16090.0, 16090.0, 16090.0, 16101.0, 16125.0, 16125.0, 16125.0, 16175.0, 16175.0, 16204.0, 16204.0, 16204.0, 16204.0]"
87,"[4.0, 4.0, 4.0, 5.0, 4.0, 5.0, 4.0, 5.0, 2.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[2361, 14692, 15494, 19893, 20291, 19927, 20970, 20667, 18591, 17454, 17482, 19792, 24163, 18675, 17624, 19647, 11537, 17105, 24164, 19069, 24471, 24792, 24862, 23237, 24643, 25123, 31252, 31062]","[15701.0, 15701.0, 15701.0, 15701.0, 15701.0, 15848.0, 15848.0, 15943.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16021.0, 16071.0, 16071.0, 16071.0, 16301.0, 16301.0, 16573.0, 17047.0, 17281.0]"
88,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0]","[22323, 17910, 19099, 26554, 20081, 15819, 7666, 7666, 26553, 27645, 26895, 26456, 31198, 31850]","[15951.0, 15951.0, 16088.0, 16235.0, 16247.0, 16247.0, 16247.0, 16247.0, 16276.0, 16411.0, 16692.0, 16692.0, 16744.0, 16911.0]"
89,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[20763, 28506, 31364, 31198, 1124, 1207, 30270, 2969, 25311, 5111, 20777, 32567]","[17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0, 17027.0]"
