asin,overall,reviewerID,unixReviewTime
436,"[5.0, 5.0, 5.0]","[2760, 1231, 5745]","[15767.0, 17126.0, 17505.0]"
437,"[5.0, 5.0, 5.0, 5.0]","[3725, 5563, 3024, 3729]","[14540.0, 16446.0, 16558.0, 16851.0]"
438,"[5.0, 5.0]","[5436, 3024]","[13283.0, 17152.0]"
439,"[1.0, 1.0, 1.0]","[6087, 1817, 290]","[13389.0, 13762.0, 15295.0]"
440,[4.0],[6459],[15521.0]
441,[4.0],[6984],[16157.0]
442,"[5.0, 5.0]","[1062, 1062]","[13907.0, 14400.0]"
443,[5.0],[4206],[16259.0]
444,"[4.0, 3.0, 5.0]","[553, 553, 3202]","[14137.0, 14137.0, 17286.0]"
445,[5.0],[2546],[13403.0]
446,"[5.0, 4.0, 4.0]","[6954, 4439, 6954]","[13813.0, 14201.0, 15336.0]"
447,[5.0],[378],[14829.0]
448,[4.0],[7256],[16585.0]
449,[4.0],[7256],[16585.0]
450,[5.0],[4649],[17168.0]
451,"[5.0, 5.0, 5.0]","[5436, 5436, 5436]","[13327.0, 13327.0, 13327.0]"
452,"[5.0, 5.0, 5.0, 5.0]","[926, 926, 926, 926]","[14706.0, 14709.0, 15250.0, 15602.0]"
453,"[5.0, 5.0, 5.0]","[6954, 3024, 3729]","[15231.0, 16558.0, 16851.0]"
454,"[5.0, 5.0]","[2126, 3438]","[14433.0, 16958.0]"
455,[5.0],[3173],[16544.0]
456,"[5.0, 5.0, 5.0]","[5563, 3024, 3729]","[16446.0, 16558.0, 16851.0]"
457,"[5.0, 5.0, 5.0]","[926, 926, 926]","[14724.0, 15724.0, 15957.0]"
458,[4.0],[2464],[16786.0]
459,"[5.0, 5.0, 5.0, 5.0, 5.0]","[6954, 3725, 5563, 3024, 3729]","[15231.0, 15273.0, 16446.0, 16558.0, 16851.0]"
460,[4.0],[2444],[14689.0]
461,[4.0],[5741],[13375.0]
462,"[5.0, 3.0]","[3520, 2081]","[15412.0, 16866.0]"
463,"[4.0, 5.0]","[5371, 4392]","[13494.0, 16058.0]"
464,[5.0],[4575],[16796.0]
465,"[2.0, 4.0]","[3475, 2931]","[15356.0, 15459.0]"
466,[5.0],[215],[15402.0]
467,"[5.0, 5.0]","[5949, 5949]","[16484.0, 16484.0]"
468,"[4.0, 5.0]","[6459, 5563]","[15267.0, 16446.0]"
469,[4.0],[2976],[13833.0]
470,[5.0],[4512],[15556.0]
471,[3.0],[5148],[15716.0]
472,[5.0],[666],[14693.0]
473,[5.0],[1562],[17101.0]
474,[5.0],[1209],[16655.0]
475,[5.0],[2134],[14958.0]
476,[2.0],[2149],[16106.0]
477,"[5.0, 5.0]","[723, 5906]","[13469.0, 16280.0]"
478,[4.0],[29],[16856.0]
479,"[5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 1.0, 1.0, 4.0, 5.0, 5.0, 4.0, 1.0, 5.0, 1.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 2.0, 5.0, 5.0, 3.0, 5.0, 1.0, 5.0]","[4929, 4724, 5872, 7343, 6087, 6316, 4359, 995, 5992, 2028, 3061, 213, 1953, 469, 4391, 1480, 5867, 6248, 6884, 5994, 3094, 5873, 3675, 4104, 3580, 3209, 1689, 5334, 4422, 4179, 143]","[17123.0, 17123.0, 17123.0, 17123.0, 17123.0, 17123.0, 17123.0, 17144.0, 17156.0, 17167.0, 17168.0, 17168.0, 17168.0, 17168.0, 17190.0, 17193.0, 17193.0, 17214.0, 17226.0, 17273.0, 17301.0, 17303.0, 17394.0, 17401.0, 17422.0, 17513.0, 17540.0, 17560.0, 17570.0, 17573.0, 17585.0]"
480,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6954, 3725, 6954, 6954, 6625, 6625]","[13801.0, 14127.0, 16003.0, 16542.0, 16588.0, 16588.0]"
481,[5.0],[6625],[16588.0]
482,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6954, 6954, 249, 6954, 6954, 6625, 6625]","[16014.0, 16238.0, 16515.0, 16536.0, 16542.0, 16588.0, 16588.0]"
483,[5.0],[5497],[16886.0]
484,[4.0],[1083],[13589.0]
485,[5.0],[508],[16379.0]
486,[3.0],[2708],[16786.0]
487,[5.0],[1783],[17172.0]
488,[4.0],[6954],[16551.0]
489,[5.0],[515],[15728.0]
490,[2.0],[4779],[16370.0]
491,"[4.0, 4.0, 5.0]","[6459, 6459, 6954]","[15000.0, 15038.0, 15082.0]"
492,[5.0],[5563],[16446.0]
493,[5.0],[5563],[16446.0]
494,"[5.0, 5.0]","[3725, 5063]","[15247.0, 16420.0]"
495,[5.0],[3024],[17152.0]
496,"[4.0, 5.0, 5.0]","[3725, 5063, 3024]","[15247.0, 16420.0, 16545.0]"
497,"[4.0, 4.0, 4.0, 3.0]","[4439, 4439, 6459, 6459]","[14213.0, 14220.0, 15145.0, 15255.0]"
498,[4.0],[6459],[15384.0]
499,"[4.0, 4.0, 4.0, 4.0]","[4439, 4439, 4439, 6459]","[14214.0, 14214.0, 14416.0, 15225.0]"
500,"[4.0, 4.0, 3.0, 4.0, 4.0]","[4439, 4439, 4439, 6459, 6459]","[14219.0, 14220.0, 14221.0, 15219.0, 15224.0]"
501,"[5.0, 5.0, 5.0]","[5563, 3024, 3729]","[16446.0, 16558.0, 16851.0]"
502,[3.0],[6954],[15178.0]
503,[5.0],[3024],[17137.0]
504,[4.0],[3640],[16331.0]
505,[5.0],[2700],[16251.0]
506,"[5.0, 5.0]","[6408, 1265]","[14393.0, 15581.0]"
507,"[5.0, 5.0, 5.0]","[3725, 6625, 1265]","[14127.0, 14795.0, 15569.0]"
508,"[5.0, 5.0, 5.0, 5.0]","[464, 464, 464, 464]","[15675.0, 16777.0, 16930.0, 16999.0]"
509,[5.0],[5040],[15787.0]
510,"[5.0, 5.0, 5.0, 5.0]","[2817, 2817, 6954, 6954]","[14469.0, 14722.0, 16208.0, 16898.0]"
511,[5.0],[4533],[13886.0]
512,[4.0],[4313],[14279.0]
513,[4.0],[2931],[15693.0]
514,"[5.0, 4.0]","[1817, 1992]","[14977.0, 16570.0]"
515,[4.0],[6408],[15821.0]
516,[5.0],[4436],[13595.0]
517,[3.0],[262],[15859.0]
518,[5.0],[5928],[17160.0]
519,[5.0],[2931],[16768.0]
520,[5.0],[719],[15376.0]
521,[5.0],[3268],[16262.0]
522,[3.0],[6015],[14735.0]
523,"[5.0, 5.0, 5.0]","[476, 4717, 6131]","[16045.0, 16730.0, 17100.0]"
524,[3.0],[2546],[14877.0]
525,[5.0],[7274],[16671.0]
526,"[5.0, 5.0]","[262, 5799]","[15496.0, 17027.0]"
527,"[5.0, 5.0]","[2150, 273]","[15543.0, 15605.0]"
528,"[3.0, 1.0]","[5894, 5894]","[14384.0, 14391.0]"
529,[5.0],[5634],[14614.0]
530,[4.0],[5734],[14616.0]
531,[5.0],[2575],[14092.0]
532,"[5.0, 5.0, 5.0]","[1063, 4929, 6087]","[13646.0, 14396.0, 16066.0]"
533,[5.0],[467],[16592.0]
534,[5.0],[6388],[14098.0]
535,[5.0],[3592],[15300.0]
536,[5.0],[4319],[15978.0]
537,[4.0],[6700],[17490.0]
538,[5.0],[6812],[13995.0]
539,[5.0],[1062],[14401.0]
540,[4.0],[7231],[15657.0]
541,[5.0],[1611],[15919.0]
542,[3.0],[3438],[17342.0]
543,[4.0],[1810],[16441.0]
544,[4.0],[5148],[15254.0]
545,[5.0],[2504],[15652.0]
546,"[5.0, 5.0]","[2458, 262]","[15674.0, 15878.0]"
547,"[5.0, 4.0]","[702, 3438]","[15805.0, 17189.0]"
548,[5.0],[1063],[13531.0]
549,"[5.0, 5.0]","[6954, 6954]","[13801.0, 16002.0]"
550,"[4.0, 5.0, 3.0]","[5734, 119, 5012]","[15017.0, 15562.0, 16373.0]"
551,"[5.0, 5.0]","[6087, 6087]","[15344.0, 16432.0]"
552,[5.0],[6812],[14318.0]
553,"[1.0, 5.0]","[6058, 4929]","[16254.0, 16482.0]"
554,"[5.0, 4.0, 5.0, 4.0]","[2444, 6889, 39, 4952]","[13595.0, 14105.0, 14301.0, 17544.0]"
555,"[5.0, 5.0, 5.0]","[5220, 6463, 2222]","[15119.0, 15625.0, 15649.0]"
556,"[4.0, 5.0]","[3778, 148]","[14722.0, 15327.0]"
557,[5.0],[3778],[14723.0]
558,[5.0],[5498],[16239.0]
559,[4.0],[6889],[16714.0]
560,"[3.0, 5.0, 2.0, 3.0, 5.0, 2.0, 5.0, 5.0, 5.0]","[2444, 6664, 6664, 4475, 4760, 6664, 3487, 1083, 707]","[13816.0, 13906.0, 13917.0, 14271.0, 15406.0, 15528.0, 15851.0, 16762.0, 16966.0]"
561,"[4.0, 4.0, 5.0]","[926, 926, 262]","[15631.0, 15631.0, 16855.0]"
562,[4.0],[6329],[14068.0]
563,[4.0],[3725],[15902.0]
564,"[5.0, 5.0, 5.0]","[4436, 3725, 3725]","[13497.0, 14773.0, 14773.0]"
565,"[5.0, 5.0, 5.0]","[5436, 3024, 3729]","[13596.0, 16788.0, 16831.0]"
566,"[5.0, 5.0]","[3725, 262]","[15694.0, 17184.0]"
567,[3.0],[3335],[16169.0]
568,"[4.0, 4.0]","[1899, 508]","[16308.0, 16395.0]"
569,[5.0],[1413],[15981.0]
570,"[5.0, 5.0, 5.0]","[3778, 3729, 3024]","[16071.0, 16831.0, 17064.0]"
571,"[4.0, 4.0]","[6954, 6954]","[16885.0, 16885.0]"
572,"[5.0, 4.0]","[1044, 1178]","[13711.0, 15970.0]"
573,[5.0],[5215],[15817.0]
574,"[4.0, 4.0]","[2444, 2663]","[13816.0, 16003.0]"
575,[4.0],[4265],[13660.0]
576,"[5.0, 5.0, 5.0, 5.0]","[7031, 7031, 7031, 7031]","[17107.0, 17107.0, 17107.0, 17107.0]"
577,"[4.0, 4.0]","[926, 926]","[15652.0, 15813.0]"
578,[4.0],[5734],[14652.0]
579,[4.0],[524],[15675.0]
580,"[3.0, 3.0]","[2931, 2931]","[16576.0, 16576.0]"
581,"[4.0, 5.0]","[5734, 6704]","[14870.0, 17159.0]"
582,"[5.0, 5.0, 5.0]","[5215, 4439, 4219]","[15719.0, 16107.0, 16995.0]"
583,[5.0],[5949],[16484.0]
584,[5.0],[6954],[13783.0]
585,"[5.0, 5.0]","[3176, 7325]","[16351.0, 17284.0]"
586,[4.0],[3781],[14116.0]
587,"[3.0, 5.0]","[5148, 119]","[16203.0, 16391.0]"
588,[5.0],[70],[15999.0]
589,"[5.0, 5.0]","[3640, 3640]","[13890.0, 14400.0]"
590,[5.0],[6664],[14462.0]
591,[1.0],[5561],[16428.0]
592,"[5.0, 3.0]","[215, 2708]","[15277.0, 16103.0]"
593,[4.0],[6459],[15236.0]
594,"[5.0, 3.0]","[946, 5105]","[13634.0, 13639.0]"
595,[2.0],[2546],[15013.0]
596,[5.0],[215],[15244.0]
597,"[5.0, 5.0]","[3375, 3770]","[16367.0, 16681.0]"
598,[5.0],[2563],[17051.0]
599,[5.0],[2126],[14697.0]
600,"[5.0, 3.0, 4.0, 4.0, 5.0]","[709, 7031, 926, 926, 4614]","[15058.0, 15326.0, 15784.0, 15784.0, 16850.0]"
601,"[4.0, 5.0]","[6954, 6954]","[16121.0, 16121.0]"
602,[5.0],[6329],[14326.0]
603,"[5.0, 5.0]","[6954, 1611]","[15954.0, 17354.0]"
604,[5.0],[7079],[16688.0]
605,[5.0],[6954],[16589.0]
606,[5.0],[6769],[13910.0]
607,[5.0],[2274],[16880.0]
608,[4.0],[6408],[14634.0]
609,"[4.0, 5.0, 3.0, 4.0, 5.0, 5.0]","[926, 2001, 2129, 743, 4544, 5727]","[13547.0, 16531.0, 16540.0, 16559.0, 16806.0, 17204.0]"
610,"[4.0, 4.0, 4.0]","[6954, 6459, 6459]","[15089.0, 15345.0, 15479.0]"
611,"[5.0, 5.0, 5.0, 5.0]","[6700, 857, 2546, 6700]","[15352.0, 15615.0, 15648.0, 16422.0]"
612,[5.0],[4113],[14743.0]
613,[4.0],[5734],[15105.0]
614,"[5.0, 5.0, 5.0]","[3128, 5977, 6819]","[16295.0, 16522.0, 17272.0]"
615,[4.0],[1362],[15212.0]
616,[4.0],[1126],[15821.0]
617,"[5.0, 5.0]","[6388, 859]","[13790.0, 14199.0]"
618,"[4.0, 5.0]","[3961, 3946]","[16126.0, 17314.0]"
619,[3.0],[5377],[14240.0]
620,[5.0],[249],[17420.0]
621,"[4.0, 5.0]","[5734, 4929]","[14713.0, 15154.0]"
622,[4.0],[2931],[15994.0]
623,[5.0],[5745],[17506.0]
624,"[3.0, 3.0, 4.0, 4.0, 5.0]","[1571, 1571, 1571, 1571, 6984]","[13122.0, 13716.0, 14453.0, 14457.0, 17579.0]"
625,[5.0],[2285],[16864.0]
626,[4.0],[712],[15089.0]
627,"[5.0, 5.0]","[6697, 4167]","[15746.0, 17514.0]"
628,"[5.0, 5.0]","[216, 3313]","[15165.0, 16291.0]"
629,[5.0],[6579],[17112.0]
630,[4.0],[4609],[16584.0]
631,[5.0],[3236],[15773.0]
632,"[1.0, 5.0, 5.0, 5.0]","[314, 4084, 366, 4268]","[16330.0, 16417.0, 16820.0, 17394.0]"
633,[3.0],[5710],[16587.0]
634,[5.0],[7268],[17449.0]
635,[5.0],[1599],[16261.0]
636,[4.0],[4509],[16339.0]
637,[5.0],[3337],[14019.0]
638,"[5.0, 5.0]","[4466, 6786]","[16763.0, 17152.0]"
639,[5.0],[1343],[17084.0]
640,[4.0],[6929],[15790.0]
641,"[4.0, 4.0, 3.0]","[3615, 1330, 2479]","[15553.0, 15708.0, 15759.0]"
642,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1330, 5766, 2025, 6476, 1368, 3771]","[15708.0, 16201.0, 16343.0, 16394.0, 16686.0, 17501.0]"
643,[5.0],[6898],[16138.0]
644,[5.0],[1961],[15718.0]
645,"[5.0, 5.0, 5.0]","[6083, 4145, 6339]","[16337.0, 16391.0, 16423.0]"
646,"[5.0, 5.0, 4.0, 5.0]","[3102, 3021, 5828, 495]","[16241.0, 16470.0, 16538.0, 16783.0]"
647,[5.0],[1730],[16339.0]
648,"[5.0, 5.0, 5.0, 5.0]","[6321, 4779, 1617, 276]","[15700.0, 16512.0, 17365.0, 17465.0]"
649,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0]","[5289, 1977, 5200, 5678, 4473, 1399, 4629, 1947, 2305, 326, 5369]","[15718.0, 15771.0, 15793.0, 16086.0, 16248.0, 16564.0, 16706.0, 16835.0, 16938.0, 17467.0, 17651.0]"
650,[2.0],[1283],[16425.0]
651,"[5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[2813, 1977, 5080, 7287, 68, 5678, 4629, 7354, 2305, 326, 5369]","[15671.0, 15771.0, 15872.0, 15916.0, 15981.0, 16086.0, 16706.0, 16849.0, 16938.0, 17467.0, 17651.0]"
652,"[5.0, 5.0, 5.0]","[7057, 1962, 1181]","[15864.0, 17293.0, 17293.0]"
653,"[5.0, 5.0, 5.0, 5.0]","[5121, 1843, 5474, 302]","[15481.0, 15744.0, 16373.0, 16630.0]"
654,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3302, 1961, 7057, 5641, 5103, 267, 1181]","[15704.0, 15770.0, 15843.0, 16076.0, 16303.0, 16415.0, 17359.0]"
655,"[5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[1977, 5080, 2813, 5678, 2329, 4629, 2305, 5346, 7423, 1119]","[15771.0, 15872.0, 15926.0, 16086.0, 16435.0, 16706.0, 16938.0, 17375.0, 17406.0, 17592.0]"
656,"[3.0, 5.0, 5.0]","[599, 4819, 3100]","[15719.0, 16398.0, 16403.0]"
657,[5.0],[4077],[16363.0]
658,"[5.0, 5.0, 5.0]","[5708, 546, 7268]","[15857.0, 16317.0, 17449.0]"
659,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5080, 7287, 5678, 4473, 4819, 4629, 2305]","[15872.0, 15916.0, 16086.0, 16285.0, 16398.0, 16706.0, 16938.0]"
660,"[4.0, 5.0, 5.0, 5.0, 5.0]","[5080, 5678, 4629, 2305, 5369]","[15872.0, 16086.0, 16706.0, 16938.0, 17651.0]"
661,[5.0],[3243],[16802.0]
662,"[5.0, 5.0, 5.0, 5.0]","[1977, 1319, 1791, 2577]","[15771.0, 15929.0, 16637.0, 16646.0]"
663,[5.0],[542],[15989.0]
664,[4.0],[2525],[17141.0]
665,[5.0],[668],[15787.0]
666,[5.0],[214],[17418.0]
667,[5.0],[7351],[16254.0]
668,"[5.0, 4.0]","[6684, 3346]","[16588.0, 16866.0]"
669,[5.0],[3929],[16558.0]
670,"[5.0, 5.0]","[4705, 4690]","[15922.0, 17457.0]"
671,[5.0],[6928],[17078.0]
672,"[5.0, 4.0, 5.0, 3.0, 5.0]","[1728, 7245, 1994, 4799, 219]","[15758.0, 16415.0, 16423.0, 16859.0, 17084.0]"
673,[4.0],[3446],[16081.0]
674,"[5.0, 5.0, 5.0]","[1369, 3365, 2541]","[16521.0, 16693.0, 17559.0]"
675,"[5.0, 5.0, 5.0]","[6533, 5032, 1531]","[15887.0, 16716.0, 16771.0]"
676,"[5.0, 5.0]","[211, 3184]","[16325.0, 17265.0]"
677,"[5.0, 5.0, 5.0]","[3036, 5032, 1531]","[15722.0, 16716.0, 16771.0]"
678,"[5.0, 4.0]","[6538, 4934]","[16605.0, 16643.0]"
679,[5.0],[4289],[16630.0]
680,[5.0],[3893],[16148.0]
681,[5.0],[1228],[16256.0]
682,[5.0],[1845],[15565.0]
683,[4.0],[2230],[16640.0]
684,"[5.0, 5.0, 5.0, 5.0]","[3297, 2810, 7218, 5605]","[16086.0, 16710.0, 17316.0, 17642.0]"
685,"[5.0, 4.0, 4.0, 4.0]","[7345, 4148, 918, 6142]","[15881.0, 16148.0, 16237.0, 17073.0]"
686,[5.0],[1220],[15929.0]
687,"[5.0, 5.0]","[3738, 2181]","[16525.0, 16932.0]"
688,"[4.0, 5.0, 5.0, 5.0]","[1236, 5291, 932, 4060]","[16217.0, 16586.0, 17029.0, 17164.0]"
689,[5.0],[5102],[16820.0]
690,"[5.0, 5.0, 5.0, 5.0]","[2146, 4100, 4852, 5102]","[15666.0, 15701.0, 15738.0, 16820.0]"
691,"[5.0, 5.0]","[7058, 7367]","[15706.0, 16310.0]"
692,"[5.0, 5.0, 5.0]","[2495, 5382, 5964]","[16256.0, 16625.0, 16936.0]"
693,"[4.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[717, 7318, 6874, 3142, 1902, 6510, 920, 511, 7232]","[15881.0, 16000.0, 16003.0, 16436.0, 16603.0, 16724.0, 16949.0, 17349.0, 17422.0]"
694,[5.0],[6244],[17080.0]
695,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6096, 4443, 4473, 7020, 1350, 3630, 7243, 1977, 7282, 3395, 1939, 4692]","[16012.0, 16205.0, 16231.0, 16279.0, 16312.0, 16422.0, 16594.0, 16617.0, 16863.0, 16910.0, 17013.0, 17130.0]"
696,"[5.0, 5.0]","[7363, 4239]","[16263.0, 16822.0]"
697,[5.0],[3477],[17447.0]
698,"[5.0, 5.0, 5.0]","[1970, 2312, 1152]","[15780.0, 16562.0, 17197.0]"
699,"[4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[4468, 3226, 6512, 3313, 5550, 33, 2534, 308, 6786, 4443]","[14581.0, 16083.0, 16100.0, 16291.0, 16303.0, 16624.0, 17027.0, 17120.0, 17298.0, 17365.0]"
700,"[4.0, 5.0]","[1939, 3792]","[16142.0, 16530.0]"
701,"[5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0]","[163, 731, 5507, 6607, 2233, 7218, 5605]","[15798.0, 16325.0, 16499.0, 16558.0, 16861.0, 17316.0, 17642.0]"
702,"[5.0, 5.0, 4.0]","[356, 2320, 6307]","[16466.0, 16655.0, 16858.0]"
703,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 5.0]","[5047, 4853, 2258, 6554, 3838, 3838, 356, 2630, 2320, 6684, 6513, 6307, 7441, 5727, 566]","[14776.0, 15709.0, 15754.0, 15941.0, 16289.0, 16289.0, 16466.0, 16571.0, 16655.0, 16703.0, 16733.0, 16889.0, 16963.0, 17204.0, 17298.0]"
704,[5.0],[50],[17253.0]
705,"[5.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[5793, 2266, 2994, 2963, 7003, 6407, 2897]","[15703.0, 16031.0, 16078.0, 16607.0, 16722.0, 16795.0, 16939.0]"
706,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3834, 1394, 2320, 511, 2396]","[15589.0, 15915.0, 16625.0, 16781.0, 17406.0]"
707,[5.0],[3559],[16154.0]
708,[3.0],[3311],[16653.0]
709,"[5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[6132, 1404, 4529, 4828, 3980, 664]","[15805.0, 16451.0, 16540.0, 16560.0, 17010.0, 17190.0]"
710,"[5.0, 5.0, 3.0, 5.0]","[6888, 4565, 50, 33]","[16213.0, 16304.0, 16398.0, 16624.0]"
711,"[5.0, 5.0, 5.0]","[6888, 5100, 5207]","[16212.0, 17102.0, 17183.0]"
712,"[5.0, 5.0, 5.0]","[2646, 3576, 7128]","[16618.0, 16769.0, 16997.0]"
713,"[3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0]","[956, 163, 2994, 1627, 3313, 7451, 4565, 7429, 2025, 3358, 2296, 4529, 33, 2890, 3594, 1156, 308, 321, 5207, 2539, 4196, 823, 2952]","[15679.0, 15798.0, 16078.0, 16241.0, 16291.0, 16293.0, 16304.0, 16354.0, 16417.0, 16461.0, 16492.0, 16540.0, 16667.0, 16667.0, 17123.0, 17140.0, 17145.0, 17168.0, 17183.0, 17187.0, 17257.0, 17343.0, 17371.0]"
714,[5.0],[5877],[15773.0]
715,[3.0],[5139],[17378.0]
716,[5.0],[3317],[16031.0]
717,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 4.0, 5.0, 4.0]","[163, 1472, 3740, 398, 5507, 5650, 1019, 2036, 1279]","[15608.0, 15778.0, 15842.0, 16494.0, 16499.0, 16632.0, 16652.0, 17200.0, 17450.0]"
718,"[5.0, 3.0, 5.0]","[4062, 5205, 1404]","[16284.0, 16297.0, 16451.0]"
719,"[4.0, 3.0]","[1939, 1625]","[16142.0, 17079.0]"
720,[5.0],[2699],[16278.0]
721,"[4.0, 5.0]","[764, 4700]","[16124.0, 16310.0]"
722,[5.0],[3098],[13949.0]
723,"[5.0, 5.0, 5.0, 3.0, 5.0, 5.0, 5.0]","[7112, 677, 17, 2294, 5064, 704, 6757]","[15749.0, 15915.0, 16190.0, 16372.0, 16538.0, 17084.0, 17388.0]"
724,"[4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 4.0]","[163, 3740, 543, 2732, 4251, 33, 2036, 1279]","[15756.0, 15842.0, 16188.0, 16348.0, 16599.0, 16893.0, 17200.0, 17450.0]"
725,"[5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0]","[4176, 5209, 4226, 82, 6122, 6819, 1293, 5741]","[15876.0, 16213.0, 16358.0, 16656.0, 16657.0, 16809.0, 16917.0, 17542.0]"
726,[5.0],[2187],[16803.0]
727,"[5.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0]","[4570, 7242, 6528, 1404, 4981, 4207, 5448, 2697, 165, 6167]","[15706.0, 16007.0, 16265.0, 16451.0, 16470.0, 16512.0, 16633.0, 16751.0, 16927.0, 17038.0]"
728,"[4.0, 5.0, 5.0, 4.0]","[4871, 5050, 2767, 4119]","[14241.0, 16287.0, 17037.0, 17197.0]"
729,[5.0],[5584],[16711.0]
730,"[5.0, 5.0, 5.0]","[863, 7062, 2926]","[16442.0, 16455.0, 16905.0]"
731,"[5.0, 3.0, 5.0]","[480, 5015, 1374]","[15714.0, 16444.0, 16657.0]"
732,[5.0],[1216],[16267.0]
733,[5.0],[5102],[16820.0]
734,"[5.0, 5.0, 4.0, 5.0, 3.0]","[4570, 3419, 4108, 4904, 823]","[15989.0, 16142.0, 16144.0, 16329.0, 17302.0]"
735,"[5.0, 5.0, 5.0, 5.0, 5.0]","[3358, 6851, 3027, 1118, 2486]","[16461.0, 16705.0, 16766.0, 17278.0, 17353.0]"
736,"[5.0, 3.0, 4.0]","[6956, 5268, 2743]","[15741.0, 16087.0, 16958.0]"
737,[5.0],[5055],[16489.0]
738,"[4.0, 5.0, 5.0, 5.0]","[991, 6851, 3027, 1593]","[16661.0, 16705.0, 16766.0, 17172.0]"
739,"[5.0, 5.0]","[1933, 7253]","[16586.0, 16776.0]"
740,"[5.0, 5.0, 4.0, 4.0, 5.0, 4.0, 5.0, 5.0]","[762, 4904, 3405, 5507, 4147, 2504, 4464, 653]","[14289.0, 16329.0, 16480.0, 16499.0, 16704.0, 16789.0, 16975.0, 16981.0]"
741,"[3.0, 3.0, 5.0, 5.0]","[940, 5765, 7062, 5605]","[14112.0, 15824.0, 16455.0, 17642.0]"
742,"[5.0, 5.0, 5.0]","[3609, 4147, 294]","[15920.0, 16704.0, 16730.0]"
743,"[3.0, 5.0, 5.0]","[5019, 4297, 7020]","[15883.0, 15906.0, 16114.0]"
744,"[5.0, 5.0, 4.0, 5.0, 5.0, 3.0, 5.0, 4.0, 5.0, 5.0, 5.0, 4.0, 4.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[6541, 5955, 1716, 493, 7088, 3548, 299, 7118, 6741, 3323, 4904, 6851, 6428, 5877, 7057, 1424, 3245, 5543, 3498, 4838, 5751, 2486, 1497, 598, 380]","[15729.0, 15757.0, 15768.0, 15928.0, 16041.0, 16055.0, 16085.0, 16187.0, 16188.0, 16285.0, 16329.0, 16439.0, 16537.0, 16542.0, 16592.0, 16601.0, 16682.0, 16791.0, 16851.0, 17175.0, 17348.0, 17353.0, 17367.0, 17386.0, 17405.0]"
745,[5.0],[2817],[17216.0]
746,[5.0],[426],[16280.0]
747,"[5.0, 5.0, 5.0, 5.0, 5.0, 4.0, 5.0, 5.0, 4.0, 5.0]","[4146, 2733, 2993, 2630, 718, 5507, 6428, 1179, 434, 169]","[16113.0, 16266.0, 16295.0, 16435.0, 16464.0, 16499.0, 16537.0, 17061.0, 17152.0, 17393.0]"
748,[4.0],[6428],[16537.0]
749,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[5559, 2862, 5361, 2340, 1301, 426, 4210]","[15803.0, 16432.0, 16717.0, 16766.0, 17230.0, 17542.0, 17658.0]"
750,[4.0],[6254],[15941.0]
751,"[5.0, 5.0, 5.0]","[702, 6169, 4461]","[15601.0, 15707.0, 16059.0]"
752,"[3.0, 5.0]","[5529, 5325]","[15882.0, 16587.0]"
753,[5.0],[6254],[14729.0]
754,[5.0],[4305],[17143.0]
755,[1.0],[6403],[16615.0]
756,"[3.0, 4.0, 5.0, 5.0, 1.0, 4.0]","[4871, 4719, 5652, 1513, 1235, 3848]","[14241.0, 14283.0, 15776.0, 17051.0, 17333.0, 17647.0]"
757,[5.0],[4797],[16103.0]
